Comparison (group1/group2),Group,ProteinGroups,AVG Log2 Ratio,Absolute AVG Log2 Ratio,Pvalue,Qvalue,# of Ratios,UniProtIds,Genes,ProteinDescriptions,ProteinNames,# Unique Total Peptides,% Change,Ratio,Condition Numerator,Condition Denominator,GO Cellular Component,GO Molecular Function,GO Biological Process
Injured / Non-injured,Q6ZWN5,Q6ZWN5,1.070197586,1.070197586,0.004852826,0.002805418,14,Q6ZWN5,Rps9,40S ribosomal protein S9,RS9_MOUSE,15,109.9720917,2.099720917,Injured,Non-injured,"nucleus,nucleolus,cytoplasm,focal adhesion,membrane,cytosolic small ribosomal subunit,intracellular ribonucleoprotein complex,extracellular exosome","RNA binding,structural constituent of ribosome,rRNA binding,translation regulator activity","translation,positive regulation of cell proliferation,positive regulation of translational fidelity"
Injured / Non-injured,Q8CAQ8-2,Q8CAQ8-2,-0.580448711,0.580448711,0.004872374,0.002814453,14,Q8CAQ8-2,Immt,Isoform 2 of MICOS complex subunit Mic60,MIC60_MOUSE,49,-33.12442533,0.668755747,Injured,Non-injured,,,
Injured / Non-injured,P62334,P62334,0.88248522,0.88248522,0.004880025,0.002816606,14,P62334,Psmc6,26S protease regulatory subunit 10B,PRS10_MOUSE,18,84.35483068,1.843548307,Injured,Non-injured,"proteasome complex,nucleus,proteasome regulatory particle, base subcomplex,membrane,inclusion body,proteasome accessory complex,nuclear proteasome complex,cytosolic proteasome complex,extracellular exosome","ATP binding,TBP-class protein binding,proteasome-activating ATPase activity,identical protein binding","ER-associated ubiquitin-dependent protein catabolic process,positive regulation of RNA polymerase II transcriptional preinitiation complex assembly,positive regulation of inclusion body assembly,positive regulation of proteasomal protein catabolic process"
Injured / Non-injured,E9PXY8;F8VPX1;Q6A4J8;Q6A4J8-2;Q6A4J8-3,E9PXY8;F8VPX1;Q6A4J8;Q6A4J8-2;Q6A4J8-3,0.922619565,0.922619565,0.004906376,0.00282727,14,E9PXY8;F8VPX1;Q6A4J8;Q6A4J8-2;Q6A4J8-3,Usp7,Ubiquitin carboxyl-terminal hydrolase 7;Ubiquitin carboxyl-terminal hydrolase 7;Ubiquitin carboxyl-terminal hydrolase 7;Isoform 2 of Ubiquitin carboxyl-terminal hydrolase 7;Isoform 3 of Ubiquitin carboxyl-terminal hydrolase 7,E9PXY8_MOUSE;F8VPX1_MOUSE;UBP7_MOUSE;UBP7_MOUSE;UBP7_MOUSE,18,89.55540116,1.895554012,Injured,Non-injured,";;XY body,nucleus,cytoplasm,cytosol,nuclear body,PML body;;",";;p53 binding,cysteine-type endopeptidase activity,thiol-dependent ubiquitin-specific protease activity,protein binding,protein C-terminus binding,transcription factor binding,ubiquitin protein ligase binding,thiol-dependent ubiquitinyl hydrolase activity;;",";;transcription-coupled nucleotide-excision repair,ubiquitin-dependent protein catabolic process,multicellular organism development,maintenance of DNA methylation,protein deubiquitination,negative regulation of NF-kappaB transcription factor activity,monoubiquitinated protein deubiquitination,histone H2B conserved C-terminal lysine deubiquitination,protein stabilization,regulation of sequence-specific DNA binding transcription factor activity;;"
Injured / Non-injured,Q9D1I2,Q9D1I2,-0.624890636,0.624890636,0.004922524,0.0028343,14,Q9D1I2,Card19,Caspase recruitment domain-containing protein 19,CAR19_MOUSE,3,-35.1531067,0.648468933,Injured,Non-injured,"mitochondrion,endoplasmic reticulum membrane,integral component of membrane,mitochondrial membrane",molecular_function,"biological_process,regulation of apoptotic process"
Injured / Non-injured,Q9QUM9,Q9QUM9,0.584484873,0.584484873,0.004933436,0.002838307,14,Q9QUM9,Psma6,Proteasome subunit alpha type-6,PSA6_MOUSE,14,49.95034826,1.499503483,Injured,Non-injured,"proteasome complex,cytoplasmic mRNA processing body,nucleus,nucleoplasm,cytoplasm,cytosol,proteasome core complex,polysome,nuclear matrix,proteasome core complex, alpha-subunit complex,myofibril,sarcomere,extracellular exosome","RNA binding,threonine-type endopeptidase activity,NF-kappaB binding","ubiquitin-dependent protein catabolic process,skeletal muscle tissue development,positive regulation of NF-kappaB transcription factor activity,proteolysis involved in cellular protein catabolic process"
Injured / Non-injured,A2A4P3;A2A4P4;Q3THG9,A2A4P3;A2A4P4;Q3THG9,-0.596994134,0.596994134,0.004959862,0.002848945,14,A2A4P3;A2A4P4;Q3THG9,Gm27029;Gm27029;Aarsd1,Protein Gm27029;Protein Gm27029;Alanyl-tRNA editing protein Aarsd1,A2A4P3_MOUSE;A2A4P4_MOUSE;AASD1_MOUSE,3,-33.88700094,0.661129991,Injured,Non-injured,";;nucleus,cytoplasm",";nucleic acid binding,alanine-tRNA ligase activity,ATP binding;aminoacyl-tRNA editing activity,Ser-tRNA(Ala) hydrolase activity,nucleic acid binding,alanine-tRNA ligase activity,protein binding,ATP binding,metal ion binding",";alanyl-tRNA aminoacylation;alanyl-tRNA aminoacylation,regulation of translational fidelity"
Injured / Non-injured,Q8VE70,Q8VE70,1.347512864,1.347512864,0.00495938,0.002848945,14,Q8VE70,Pdcd10,Programmed cell death protein 10,PDC10_MOUSE,4,154.4730479,2.544730479,Injured,Non-injured,"Golgi membrane,cytoplasm,Golgi apparatus,cytosol,plasma membrane,extracellular exosome","protein binding,protein kinase binding,protein homodimerization activity,protein N-terminus binding","angiogenesis,positive regulation of cell proliferation,positive regulation of gene expression,negative regulation of gene expression,positive regulation of cell migration,positive regulation of stress-activated MAPK cascade,positive regulation of peptidyl-serine phosphorylation,intrinsic apoptotic signaling pathway in response to hydrogen peroxide,response to hydrogen peroxide,negative regulation of apoptotic process,positive regulation of MAP kinase activity,wound healing, spreading of cells,positive regulation of Notch signaling pathway,protein stabilization,establishment of Golgi localization,positive regulation of protein serine/threonine kinase activity,negative regulation of cell migration involved in sprouting angiogenesis,Golgi reassembly,positive regulation of intracellular protein transport,negative regulation of blood vessel endothelial cell proliferation involved in sprouting angiogenesis,cellular response to leukemia inhibitory factor"
Injured / Non-injured,O35350,O35350,0.872259816,0.872259816,0.004968802,0.002851798,14,O35350,Capn1,Calpain-1 catalytic subunit,CAN1_MOUSE,19,83.0527968,1.830527968,Injured,Non-injured,"mitochondrion,lysosome,cytosol,plasma membrane,focal adhesion,membrane,extracellular exosome","calcium-dependent cysteine-type endopeptidase activity,calcium ion binding,protein binding","proteolysis,receptor catabolic process,regulation of catalytic activity,mammary gland involution,self proteolysis"
Injured / Non-injured,Q9CX86,Q9CX86,1.291818,1.291818,0.004982584,0.002857425,14,Q9CX86,Hnrnpa0,Heterogeneous nuclear ribonucleoprotein A0,ROA0_MOUSE,10,144.8363898,2.448363898,Injured,Non-injured,"nucleoplasm,intracellular ribonucleoprotein complex","RNA binding,AU-rich element binding,protein kinase binding","inflammatory response,response to lipopolysaccharide,3'-UTR-mediated mRNA stabilization"
Injured / Non-injured,P57780,P57780,0.792435388,0.792435388,0.005007241,0.002866985,16,P57780,Actn4,Alpha-actinin-4,ACTN4_MOUSE,69,73.19957471,1.731995747,Injured,Non-injured,"stress fiber,extracellular space,intracellular,nucleus,cytoplasm,cytosol,brush border,cell-cell junction,focal adhesion,nuclear body,Z disc,intracellular ribonucleoprotein complex,cortical cytoskeleton,pseudopodium,neuron projection,protein complex,perinuclear region of cytoplasm,extracellular exosome,actin cytoskeleton","RNA polymerase II regulatory region sequence-specific DNA binding,nucleoside binding,RNA binding,calcium ion binding,protein binding,ligand-dependent nuclear receptor transcription coactivator activity,chromatin DNA binding,nuclear hormone receptor binding,protein homodimerization activity,retinoic acid receptor binding,ion channel binding,protein N-terminus binding,actin filament binding","response to hypoxia,protein transport,vesicle transport along actin filament,positive regulation of cell migration,peroxisome proliferator activated receptor signaling pathway,regulation of apoptotic process,retinoic acid receptor signaling pathway,positive regulation of pinocytosis,actin filament bundle assembly,negative regulation of cellular component movement,positive regulation of cellular component movement,bicellular tight junction assembly,negative regulation of substrate adhesion-dependent cell spreading,positive regulation of NIK/NF-kappaB signaling,protein localization to bicellular tight junction,regulation of nucleic acid-templated transcription"
Injured / Non-injured,A2BE93;Q9EQU5;Q9EQU5-2,A2BE93;Q9EQU5;Q9EQU5-2,1.387502019,1.387502019,0.005033077,0.002879482,14,A2BE93;Q9EQU5;Q9EQU5-2,Set,Protein SET (Fragment);Protein SET;Isoform 2 of Protein SET,A2BE93_MOUSE;SET_MOUSE;SET_MOUSE,9,161.6252924,2.616252924,Injured,Non-injured,";nucleus,nucleoplasm,cytoplasm,endoplasmic reticulum,lipid particle,cytosol,protein complex,perinuclear region of cytoplasm;",;DNA binding;,";nucleosome assembly,negative regulation of neuron apoptotic process,negative regulation of transcription, DNA-templated;"
Injured / Non-injured,Q91WK5,Q91WK5,-2.008028999,2.008028999,0.005041299,0.002881889,14,Q91WK5,Gcsh,"Glycine cleavage system H protein, mitochondrial",GCSH_MOUSE,2,-75.13874551,0.248612545,Injured,Non-injured,"mitochondrion,glycine cleavage complex",,"protein lipoylation,glycine decarboxylation via glycine cleavage system"
Injured / Non-injured,P49312;Q5EBP8,P49312;Q5EBP8,1.694323837,1.694323837,0.005046281,0.002882442,14,P49312;Q5EBP8,Hnrnpa1,Heterogeneous nuclear ribonucleoprotein A1,ROA1_MOUSE;Q5EBP8_MOUSE,22,223.6251742,3.236251742,Injured,Non-injured,"nucleus,nucleoplasm,spliceosomal complex,cytoplasm,intracellular ribonucleoprotein complex;","single-stranded DNA binding,miRNA binding;","alternative mRNA splicing, via spliceosome,RNA splicing,mRNA transport,nuclear export,nuclear import,cellular response to sodium arsenite;"
Injured / Non-injured,P16045,P16045,2.359317568,2.359317568,0.005104681,0.002913482,14,P16045,Lgals1,Galectin-1,LEG1_MOUSE,8,413.1275789,5.131275789,Injured,Non-injured,"extracellular region,proteinaceous extracellular matrix,extracellular space,intracellular,nucleus,cytosol,cell surface,extracellular matrix,extracellular exosome","RNA binding,signal transducer activity,protein binding,galactose binding,carbohydrate binding,lactose binding,protein homodimerization activity,laminin binding","plasma cell differentiation,receptor-mediated endocytosis,apoptotic process,heterophilic cell-cell adhesion via plasma membrane cell adhesion molecules,signal transduction,negative regulation of cell-substrate adhesion,negative regulation of neuron projection development,T cell costimulation,positive regulation of erythrocyte aggregation,response to isolation stress,response to drug,positive regulation of I-kappaB kinase/NF-kappaB signaling,myoblast differentiation,positive regulation of viral entry into host cell,response to axon injury,cellular response to glucose stimulus,cellular response to organic cyclic compound,maintenance of protein location"
Injured / Non-injured,Q61176,Q61176,6.098599827,6.098599827,0.005137955,0.002930144,16,Q61176,Arg1,Arginase-1,ARGI1_MOUSE,17,6752.696213,68.52696213,Injured,Non-injured,"extracellular space,nucleus,mitochondrial outer membrane,neuron projection,neuronal cell body,extracellular exosome","arginase activity,manganese ion binding","urea cycle,liver development,positive regulation of endothelial cell proliferation,aging,response to herbicide,response to manganese ion,response to zinc ion,response to selenium ion,regulation of L-arginine import,response to amine,arginine catabolic process to ornithine,lung development,collagen biosynthetic process,response to vitamin A,response to vitamin E,negative regulation of T cell proliferation,response to drug,defense response to protozoan,response to amino acid,negative regulation of activated T cell proliferation,response to cadmium ion,response to axon injury,response to methylmercury,mammary gland involution,maternal process involved in female pregnancy,negative regulation of interferon-gamma-mediated signaling pathway,protein homotrimerization,cellular response to hydrogen peroxide,positive regulation of neutrophil mediated killing of fungus,cellular response to lipopolysaccharide,cellular response to interleukin-4,cellular response to glucagon stimulus,cellular response to dexamethasone stimulus,cellular response to transforming growth factor beta stimulus,negative regulation of T-helper 2 cell cytokine production"
Injured / Non-injured,D3YXK2;S4R1M2,D3YXK2;S4R1M2,0.825142915,0.825142915,0.005142376,0.002930338,14,D3YXK2;S4R1M2,Safb,Scaffold attachment factor B1,SAFB1_MOUSE;S4R1M2_MOUSE,9,77.17105371,1.771710537,Injured,Non-injured,"nucleus,nucleoplasm;","core promoter binding,chromatin binding,double-stranded DNA binding,RNA binding,protein binding,sequence-specific DNA binding;","transcription, DNA-templated,intracellular estrogen receptor signaling pathway,growth,hormone metabolic process,positive regulation of transcription from RNA polymerase II promoter,regulation of mRNA processing;"
Injured / Non-injured,E9QMK9;Q8BH86,E9QMK9;Q8BH86,-1.245735225,1.245735225,0.005156882,0.002936274,14,E9QMK9;Q8BH86,9030617O03Rik;,"Protein 9030617O03Rik;UPF0317 protein C14orf159 homolog, mitochondrial",E9QMK9_MOUSE;CN159_MOUSE,20,-57.83070594,0.421692941,Injured,Non-injured,";mitochondrion,mitochondrial matrix",;D-glutamate cyclase activity,;glutamate metabolic process
Injured / Non-injured,P00329,P00329,-1.239728423,1.239728423,0.00516583,0.002939038,14,P00329,Adh1,Alcohol dehydrogenase 1,ADH1_MOUSE,17,-57.65476395,0.42345236,Injured,Non-injured,"intracellular,nucleoplasm,mitochondrion,cytosol,plasma membrane","alcohol dehydrogenase (NAD) activity,alcohol dehydrogenase activity, zinc-dependent,zinc ion binding,ethanol binding,protein homodimerization activity","retinoid metabolic process,ethanol catabolic process,ethanol oxidation,response to retinoic acid,response to testosterone,retinol metabolic process,retinoic acid metabolic process,behavioral response to ethanol,response to steroid hormone"
Injured / Non-injured,Q925I1,Q925I1,-0.585239317,0.585239317,0.005207911,0.002958291,14,Q925I1,Atad3,ATPase family AAA domain-containing protein 3,ATAD3_MOUSE,21,-33.34612374,0.666538763,Injured,Non-injured,"mitochondrion,mitochondrial inner membrane,integral component of membrane,mitochondrial nucleoid","molecular_function,ATP binding","cell growth,negative regulation of apoptotic process"
Injured / Non-injured,P25799;P25799-2;P25799-3;P25799-4,P25799;P25799-2;P25799-3;P25799-4,1.256457275,1.256457275,0.005219881,0.002962747,14,P25799;P25799-2;P25799-3;P25799-4,Nfkb1,Nuclear factor NF-kappa-B p105 subunit;Isoform 2 of Nuclear factor NF-kappa-B p105 subunit;Isoform 3 of Nuclear factor NF-kappa-B p105 subunit;Isoform 4 of Nuclear factor NF-kappa-B p105 subunit,NFKB1_MOUSE,9,138.9083495,2.389083495,Injured,Non-injured,"nucleus,nucleoplasm,cytoplasm,mitochondrion,cytosol,I-kappaB/NF-kappaB complex;;;","regulatory region DNA binding,transcription regulatory region sequence-specific DNA binding,RNA polymerase II regulatory region sequence-specific DNA binding,RNA polymerase II distal enhancer sequence-specific DNA binding,RNA polymerase II transcription factor activity, sequence-specific DNA binding,transcriptional activator activity, RNA polymerase II distal enhancer sequence-specific binding,transcriptional repressor activity, RNA polymerase II transcription regulatory region sequence-specific binding,DNA binding,chromatin binding,transcription factor activity, sequence-specific DNA binding,protein binding,transcription factor binding,identical protein binding,protein homodimerization activity,actinin binding,sequence-specific DNA binding,transcription regulatory region DNA binding,protein heterodimerization activity;;;","negative regulation of transcription from RNA polymerase II promoter,negative regulation of cytokine production,transcription from RNA polymerase II promoter,apoptotic process,I-kappaB kinase/NF-kappaB signaling,negative regulation of gene expression,negative regulation of calcidiol 1-monooxygenase activity,response to cytokine,response to muscle stretch,NIK/NF-kappaB signaling,negative regulation of interleukin-12 biosynthetic process,innate immune response,negative regulation of transcription, DNA-templated,positive regulation of transcription, DNA-templated,positive regulation of transcription from RNA polymerase II promoter,lymph node development,negative regulation of inflammatory response,cellular response to lipopolysaccharide,cellular response to mechanical stimulus,cellular response to nicotine,cellular response to cytokine stimulus,cellular response to interleukin-1,cellular response to interleukin-6,cellular response to dsRNA,cellular response to peptide hormone stimulus,cellular response to organic cyclic compound,positive regulation of canonical Wnt signaling pathway,positive regulation of hyaluronan biosynthetic process,positive regulation of miRNA metabolic process;;;"
Injured / Non-injured,P19324,P19324,2.368547251,2.368547251,0.005240176,0.002971917,14,P19324,Serpinh1,Serpin H1,SERPH_MOUSE,20,416.4208507,5.164208507,Injured,Non-injured,"cytoplasm,endoplasmic reticulum,endoplasmic reticulum lumen,endoplasmic reticulum-Golgi intermediate compartment,membrane raft,extracellular exosome,extracellular space","RNA binding,serine-type endopeptidase inhibitor activity,protein binding,collagen binding,unfolded protein binding","chondrocyte development involved in endochondral bone morphogenesis,negative regulation of endopeptidase activity,collagen fibril organization,collagen biosynthetic process,protein maturation"
Injured / Non-injured,E9Q580;E9QNH6;P46735;P46735-2;Q7TQD7,E9Q580;E9QNH6;P46735;P46735-2;Q7TQD7,0.958247099,0.958247099,0.005315684,0.00300585,14,E9Q580;E9QNH6;P46735;P46735-2;Q7TQD7,Myo1b,Unconventional myosin-Ib;Unconventional myosin-Ib;Unconventional myosin-Ib;Isoform 2 of Unconventional myosin-Ib;Myo1b protein,E9Q580_MOUSE;E9QNH6_MOUSE;MYO1B_MOUSE;MYO1B_MOUSE;Q7TQD7_MOUSE,12,94.29477422,1.942947742,Injured,Non-injured,";;cytoplasm,early endosome,actin filament,plasma membrane,brush border,endosome membrane,myosin complex,filopodium,perinuclear region of cytoplasm,extracellular exosome,cell periphery,trans-Golgi network membrane;;",";;microfilament motor activity,calmodulin binding,ATP binding,phosphatidylinositol-4,5-bisphosphate binding,phosphatidylinositol-3,4,5-trisphosphate binding,cadherin binding,actin filament binding;;",";;post-Golgi vesicle-mediated transport,actin filament organization,actin filament-based movement,actin filament bundle assembly;;"
Injured / Non-injured,P68433,P68433,0.72706329,0.72706329,0.005316348,0.00300585,16,P68433,Hist1h3a,Histone H3.1,H31_MOUSE,6,65.52662462,1.655266246,Injured,Non-injured,"nuclear chromosome,nuclear chromosome, telomeric region,nucleosome,nuclear nucleosome,nucleus,nucleoplasm,membrane,protein complex,extracellular exosome","protein binding,nucleosomal DNA binding,histone binding,cadherin binding,protein heterodimerization activity","chromatin silencing at rDNA,nucleosome assembly,DNA replication-dependent nucleosome assembly,DNA methylation on cytosine,positive regulation of gene expression, epigenetic,protein heterotetramerization,regulation of gene silencing"
Injured / Non-injured,Q3UMB9,Q3UMB9,0.607729085,0.607729085,0.005316753,0.00300585,14,Q3UMB9,Kiaa1033,WASH complex subunit SWIP,WASH7_MOUSE,4,52.38586471,1.523858647,Injured,Non-injured,"endosome,early endosome,WASH complex,BLOC-1 complex",molecular_function,"endosome organization,protein transport,endosomal transport"
Injured / Non-injured,P19253,P19253,0.801157625,0.801157625,0.00532857,0.00301016,14,P19253,Rpl13a,60S ribosomal protein L13a,RL13A_MOUSE,7,74.24987551,1.742498755,Injured,Non-injured,"nucleus,nucleolus,cytoplasm,focal adhesion,membrane,cytosolic large ribosomal subunit,intracellular ribonucleoprotein complex,GAIT complex","RNA binding,mRNA binding,structural constituent of ribosome","translation,negative regulation of translation,response to lipopolysaccharide,regulation of homeostatic process,macrophage chemotaxis,lung morphogenesis,cellular response to interferon-gamma,negative regulation of formation of translation preinitiation complex"
Injured / Non-injured,Q9Z0U1,Q9Z0U1,0.811866341,0.811866341,0.005364789,0.003023484,14,Q9Z0U1,Tjp2,Tight junction protein ZO-2,ZO2_MOUSE,12,75.5480951,1.755480951,Injured,Non-injured,"nucleus,cytosol,plasma membrane,cell-cell junction,gap junction,bicellular tight junction,cell surface,cell junction,occluding junction","protein binding,protein C-terminus binding,protein domain specific binding,protein binding, bridging,cadherin binding","intestinal absorption,TNFSF11-mediated signaling pathway,establishment of endothelial intestinal barrier,regulation of membrane permeability,negative regulation of osteoclast development"
Injured / Non-injured,O08804,O08804,1.856227865,1.856227865,0.005380136,0.003029755,14,O08804,Serpinb6b,NK13,O08804_MOUSE,6,262.0597658,3.620597658,Injured,Non-injured,"extracellular space,intracellular,cytoplasm",serine-type endopeptidase inhibitor activity,"gonad development,negative regulation of endopeptidase activity"
Injured / Non-injured,Q8VE95,Q8VE95,-1.230982972,1.230982972,0.005438894,0.003060444,14,Q8VE95,NaN,UPF0598 protein C8orf82 homolog,CH082_MOUSE,5,-57.3972924,0.426027076,Injured,Non-injured,mitochondrion,molecular_function,"biological_process,positive regulation of synapse assembly"
Injured / Non-injured,Q99M71,Q99M71,2.815337003,2.815337003,0.005448668,0.003061145,10,Q99M71,Epdr1,Mammalian ependymin-related protein 1,EPDR1_MOUSE,2,603.8836634,7.038836634,Injured,Non-injured,"extracellular space,lysosome,extracellular exosome","molecular_function,calcium ion binding","cell-matrix adhesion,biological_process"
Injured / Non-injured,A0A0G2JGS4;E9Q1T1;E9Q1V9;E9Q1W0;Q6PHZ2;Q6PHZ2-2;Q6PHZ2-4;Q6PHZ2-5,A0A0G2JGS4;E9Q1T1;E9Q1V9;E9Q1W0;Q6PHZ2;Q6PHZ2-2;Q6PHZ2-4;Q6PHZ2-5,0.983565018,0.983565018,0.005461235,0.003063412,14,A0A0G2JGS4;E9Q1T1;E9Q1V9;E9Q1W0;Q6PHZ2;Q6PHZ2-2;Q6PHZ2-4;Q6PHZ2-5,Camk2d,Calcium/calmodulin-dependent protein kinase type II subunit delta;Calcium/calmodulin-dependent protein kinase type II subunit delta;Calcium/calmodulin-dependent protein kinase type II subunit delta;Calcium/calmodulin-dependent protein kinase type II subunit delta;Calcium/calmodulin-dependent protein kinase type II subunit delta;Isoform 2 of Calcium/calmodulin-dependent protein kinase type II subunit delta;Isoform 3 of Calcium/calmodulin-dependent protein kinase type II subunit delta;Isoform 4 of Calcium/calmodulin-dependent protein kinase type II subunit delta,A0A0G2JGS4_MOUSE;E9Q1T1_MOUSE;E9Q1V9_MOUSE;E9Q1W0_MOUSE;KCC2D_MOUSE;KCC2D_MOUSE;KCC2D_MOUSE;KCC2D_MOUSE,6,97.73455597,1.97734556,Injured,Non-injured,";;;;nucleus,cytoplasm,intercalated disc,membrane,sarcoplasmic reticulum,T-tubule,neuromuscular junction,sarcoplasmic reticulum membrane,neuronal cell body,axon initial segment,calcium channel complex;;;",";;;;protein serine/threonine kinase activity,calmodulin-dependent protein kinase activity,protein binding,calmodulin binding,ATP binding,sodium channel inhibitor activity,titin binding,protein homodimerization activity,ion channel binding;;;",";;;;G1/S transition of mitotic cell cycle,regulation of sodium ion transport,regulation of membrane depolarization,protein phosphorylation,calcium ion transport,nervous system development,positive regulation of cardiac muscle hypertrophy,peptidyl-serine phosphorylation,peptidyl-threonine phosphorylation,cell differentiation,intracellular signal transduction,protein autophosphorylation,protein oligomerization,relaxation of cardiac muscle,cardiac muscle contraction,regulation of cellular localization,cardiac muscle cell contraction,regulation of relaxation of cardiac muscle,negative regulation of sodium ion transmembrane transport,negative regulation of sodium ion transmembrane transporter activity;;;"
Injured / Non-injured,O35435,O35435,-0.665681027,0.665681027,0.005457984,0.003063412,14,O35435,Dhodh,"Dihydroorotate dehydrogenase (quinone), mitochondrial",PYRD_MOUSE,3,-36.9608943,0.630391057,Injured,Non-injured,"nucleoplasm,mitochondrion,mitochondrial inner membrane,cytosol,integral component of membrane,neuronal cell body","dihydroorotate dehydrogenase activity,drug binding,FMN binding,ubiquinone binding","'de novo' pyrimidine nucleobase biosynthetic process,female pregnancy,lactation,response to caffeine,response to drug,response to starvation,positive regulation of apoptotic process,'de novo' UMP biosynthetic process,oxidation-reduction process,regulation of mitochondrial fission,response to L-arginine"
Injured / Non-injured,O55029,O55029,0.591020678,0.591020678,0.005478432,0.003070659,14,O55029,Copb2,Coatomer subunit beta',COPB2_MOUSE,25,50.63120565,1.506312056,Injured,Non-injured,"Golgi membrane,Golgi apparatus,cytosol,COPI vesicle coat",structural molecule activity,"intracellular protein transport,ER to Golgi vesicle-mediated transport,retrograde vesicle-mediated transport, Golgi to ER,intra-Golgi vesicle-mediated transport,toxin transport"
Injured / Non-injured,P52624,P52624,0.951588924,0.951588924,0.005491727,0.00307571,14,P52624,Upp1,Uridine phosphorylase 1,UPP1_MOUSE,3,93.40015141,1.934001514,Injured,Non-injured,cytoplasm,uridine phosphorylase activity,"uridine catabolic process,pyrimidine nucleotide metabolic process,nucleotide catabolic process,cellular response to glucose starvation,UMP salvage,uridine metabolic process"
Injured / Non-injured,G5E8V9,G5E8V9,0.749604261,0.749604261,0.005552297,0.003102373,14,G5E8V9,Arfip1,MCG18094,G5E8V9_MOUSE,9,68.1331569,1.681331569,Injured,Non-injured,"Golgi membrane,cytoplasm,cytosol,trans-Golgi network membrane","protein domain specific binding,cadherin binding,phosphatidylinositol-4-phosphate binding","intracellular protein transport,regulation of Arp2/3 complex-mediated actin nucleation,regulation of protein secretion"
Injured / Non-injured,Q8BMK4,Q8BMK4,2.241197471,2.241197471,0.005561442,0.003105066,14,Q8BMK4,Ckap4,Cytoskeleton-associated protein 4,CKAP4_MOUSE,23,372.7893282,4.727893282,Injured,Non-injured,"endoplasmic reticulum,endoplasmic reticulum membrane,rough endoplasmic reticulum,lipid particle,cytosol,cytoskeleton,plasma membrane,cell surface,integral component of membrane,nuclear speck,extracellular matrix,cytoplasmic ribonucleoprotein granule,perinuclear region of cytoplasm,extracellular exosome",RNA binding,biological_process
Injured / Non-injured,P36993;P36993-2;P36993-3;P36993-4;P36993-5;Q99NF7,P36993;P36993-2;P36993-3;P36993-4;P36993-5;Q99NF7,-0.681149066,0.681149066,0.00557996,0.003112984,14,P36993;P36993-2;P36993-3;P36993-4;P36993-5;Q99NF7,Ppm1b,Protein phosphatase 1B;Isoform Beta-2 of Protein phosphatase 1B;Isoform Beta-3 of Protein phosphatase 1B;Isoform Beta-4 of Protein phosphatase 1B;Isoform Beta-5 of Protein phosphatase 1B;Ppm1b protein,PPM1B_MOUSE;PPM1B_MOUSE;PPM1B_MOUSE;PPM1B_MOUSE;PPM1B_MOUSE;Q99NF7_MOUSE,6,-37.63316578,0.623668342,Injured,Non-injured,"nucleolus,cytosol,membrane;;;;;","magnesium ion binding,protein serine/threonine phosphatase activity,manganese ion binding;;;;;","protein dephosphorylation,N-terminal protein myristoylation,negative regulation of interferon-beta production,peptidyl-threonine dephosphorylation,negative regulation of NF-kappaB import into nucleus,negative regulation of I-kappaB kinase/NF-kappaB signaling,negative regulation of defense response to virus;;;;;"
Injured / Non-injured,F8WIP8;P10923,F8WIP8;P10923,4.554673297,4.554673297,0.005699601,0.003167426,14,F8WIP8;P10923,Spp1,Osteopontin,F8WIP8_MOUSE;OSTP_MOUSE,5,2250.137557,23.50137557,Injured,Non-injured,";extracellular region,extracellular space,cytoplasm,Golgi apparatus,apical part of cell,extracellular exosome",";cytokine activity,extracellular matrix binding",";osteoblast differentiation,androgen catabolic process,cell adhesion,regulation of receptor activity,positive regulation of cell-substrate adhesion,neutrophil chemotaxis,biomineral tissue development,response to vitamin D,negative regulation of apoptotic process,positive regulation of bone resorption,positive regulation of transcription, DNA-templated,cellular response to testosterone stimulus,cellular response to fluid shear stress,cellular response to leukemia inhibitory factor,positive regulation of estradiol secretion"
Injured / Non-injured,P54227,P54227,1.910961276,1.910961276,0.005708593,0.003169969,14,P54227,Stmn1,Stathmin,STMN1_MOUSE,7,276.059587,3.76059587,Injured,Non-injured,"intracellular,cytoplasm,cytosol,microtubule,membrane,neuron projection,extracellular exosome","protein binding,tubulin binding","mitotic cytokinesis,microtubule depolymerization,mitotic spindle organization,axonogenesis,brain development,response to virus,regulation of microtubule polymerization or depolymerization,negative regulation of microtubule polymerization,negative regulation of Rho protein signal transduction,hepatocyte growth factor receptor signaling pathway,positive regulation of cellular component movement,negative regulation of stress fiber assembly,establishment of skin barrier,negative regulation of thrombin-activated receptor signaling pathway,negative regulation of guanyl-nucleotide exchange factor activity"
Injured / Non-injured,P20152,P20152,1.755121059,1.755121059,0.005721403,0.003172176,16,P20152,Vim,Vimentin,VIME_MOUSE,60,237.554642,3.37554642,Injured,Non-injured,"cytoplasm,peroxisome,cytosol,cytoskeleton,intermediate filament,plasma membrane,focal adhesion,extracellular matrix,cell leading edge,cell projection,neuron projection,type III intermediate filament,extracellular exosome","double-stranded RNA binding,structural molecule activity,structural constituent of cytoskeleton,structural constituent of eye lens,protein binding,protein C-terminus binding,identical protein binding,scaffold protein binding,keratin filament binding","positive regulation of gene expression,negative regulation of neuron projection development,astrocyte development,intermediate filament-based process,intermediate filament organization,Bergmann glial cell differentiation,SMAD protein signal transduction,lens fiber cell development"
