PG.Genes,PG.ProteinDescriptions,PG.UniProtIds,PG.ProteinNames,PG.CellularComponent,PG.BiologicalProcess,PG.MolecularFunction,PG.Qvalue,[1] 22_0430_001_SSL2_ND_Non_23_01.wiff.PG.NrOfPrecursorsIdentified,[2] 22_0430_002_SSL2_ND_Inj_27_01.wiff.PG.NrOfPrecursorsIdentified,[3] 22_0430_003_SSL2_ND_Non_24_01.wiff.PG.NrOfPrecursorsIdentified,[4] 22_0430_004_SSL2_ND_Inj_28_01.wiff.PG.NrOfPrecursorsIdentified,[5] 22_0430_005_SSL2_ND_Non_25_01.wiff.PG.NrOfPrecursorsIdentified,[6] 22_0430_006_SSL2_ND_Inj_29_01.wiff.PG.NrOfPrecursorsIdentified,[7] 22_0430_007_SSL2_ND_Non_26_01.wiff.PG.NrOfPrecursorsIdentified,[8] 22_0430_008_SSL2_ND_Inj_30_01.wiff.PG.NrOfPrecursorsIdentified,[1] 22_0430_001_SSL2_ND_Non_23_01.wiff.PG.NrOfPrecursorsUsedForQuantification,[2] 22_0430_002_SSL2_ND_Inj_27_01.wiff.PG.NrOfPrecursorsUsedForQuantification,[3] 22_0430_003_SSL2_ND_Non_24_01.wiff.PG.NrOfPrecursorsUsedForQuantification,[4] 22_0430_004_SSL2_ND_Inj_28_01.wiff.PG.NrOfPrecursorsUsedForQuantification,[5] 22_0430_005_SSL2_ND_Non_25_01.wiff.PG.NrOfPrecursorsUsedForQuantification,[6] 22_0430_006_SSL2_ND_Inj_29_01.wiff.PG.NrOfPrecursorsUsedForQuantification,[7] 22_0430_007_SSL2_ND_Non_26_01.wiff.PG.NrOfPrecursorsUsedForQuantification,[8] 22_0430_008_SSL2_ND_Inj_30_01.wiff.PG.NrOfPrecursorsUsedForQuantification,[1] 22_0430_001_SSL2_ND_Non_23_01.wiff.PG.Quantity,[2] 22_0430_002_SSL2_ND_Inj_27_01.wiff.PG.Quantity,[3] 22_0430_003_SSL2_ND_Non_24_01.wiff.PG.Quantity,[4] 22_0430_004_SSL2_ND_Inj_28_01.wiff.PG.Quantity,[5] 22_0430_005_SSL2_ND_Non_25_01.wiff.PG.Quantity,[6] 22_0430_006_SSL2_ND_Inj_29_01.wiff.PG.Quantity,[7] 22_0430_007_SSL2_ND_Non_26_01.wiff.PG.Quantity,[8] 22_0430_008_SSL2_ND_Inj_30_01.wiff.PG.Quantity
Rpl32,60S ribosomal protein L32,P62911,RL32_MOUSE,"membrane,cytosolic large ribosomal subunit","translation,cellular response to dexamethasone stimulus,liver regeneration","RNA binding,structural constituent of ribosome",0,5,5,5,5,5,5,5,Filtered,5,5,5,5,5,5,5,Filtered,93.71247863769531,347.0854797363281,95.41515350341797,179.3718719482422,109.76893615722656,188.2967987060547,101.07286834716797,Filtered
Rpl8,60S ribosomal protein L8,P62918,RL8_MOUSE,"focal adhesion,membrane,cytosolic large ribosomal subunit","cytoplasmic translation,cellular response to nerve growth factor stimulus","RNA binding,structural constituent of ribosome,protein binding,5.8S rRNA binding",0,10,10,10,10,10,10,10,1,10,10,10,10,10,10,10,1,202.83148193359375,307.26458740234375,206.2884063720703,317.63458251953125,194.37384033203125,289.6758728027344,205.9788360595703,1849.7999267578125
Ybx1,Nuclease-sensitive element-binding protein 1,P62960,YBOX1_MOUSE,"nucleus,U12-type spliceosomal complex,cytoplasm,cytosol,cytoplasmic stress granule,intracellular ribonucleoprotein complex,nuclear membrane,intracellular membrane-bounded organelle,extracellular exosome,CRD-mediated mRNA stability complex,histone pre-mRNA 3'end processing complex","negative regulation of transcription from RNA polymerase II promoter,in utero embryonic development,regulation of transcription, DNA-templated,transcription from RNA polymerase II promoter,mRNA processing,RNA splicing,positive regulation of transcription from RNA polymerase II promoter,negative regulation of striated muscle cell differentiation,positive regulation of cell division,CRD-mediated mRNA stabilization,protein localization to cytoplasmic stress granule","RNA polymerase II core promoter proximal region sequence-specific DNA binding,transcriptional activator activity, RNA polymerase II core promoter proximal region sequence-specific binding,DNA binding,chromatin binding,single-stranded DNA binding,RNA binding,protein binding,GTPase binding",0,11,11,11,11,11,11,11,Filtered,11,11,11,11,11,11,11,Filtered,46.95684051513672,99.21029663085938,52.33376693725586,70.8083267211914,54.712528228759766,87.43976593017578,52.458736419677734,Filtered
Pfn1,Profilin-1,P62962,PROF1_MOUSE,"extracellular region,extracellular space,nucleus,cytoplasm,cytosol,cytoskeleton,focal adhesion,cell cortex,membrane,neuron projection,synapse,extracellular exosome,blood microparticle","neural tube closure,platelet degranulation,regulation of transcription from RNA polymerase II promoter,regulation of actin polymerization or depolymerization,positive regulation of epithelial cell migration,actin cytoskeleton organization,negative regulation of actin filament polymerization,positive regulation of actin filament polymerization,negative regulation of actin filament bundle assembly,positive regulation of actin filament bundle assembly,positive regulation of ATPase activity,sequestering of actin monomers,positive regulation of transcription from RNA polymerase II promoter,positive regulation of viral transcription,protein stabilization,positive regulation of DNA metabolic process,positive regulation of stress fiber assembly,negative regulation of stress fiber assembly,cellular response to growth factor stimulus,positive regulation of ruffle assembly","adenyl-nucleotide exchange factor activity,RNA binding,actin binding,actin monomer binding,receptor binding,protein binding,phosphatidylinositol-4,5-bisphosphate binding,Rho GTPase binding,cadherin binding,proline-rich region binding",0,15,16,15,16,15,15,16,5,15,16,15,16,15,15,16,5,284.2778015136719,663.2947387695312,228.55409240722656,860.3048706054688,226.9063720703125,670.1735229492188,238.03675842285156,435.13134765625
Rps27a,Ubiquitin-40S ribosomal protein S27a,P62983,RS27A_MOUSE,"extracellular space,nucleus,nucleoplasm,nucleolus,cytoplasm,cytosol,small ribosomal subunit,membrane,cytosolic small ribosomal subunit,vesicle,myelin sheath,extracellular exosome","translation,Notch signaling pathway,circadian rhythm,biological_process","RNA binding,structural constituent of ribosome,metal ion binding",0,8,8,8,8,8,8,8,2,8,8,8,8,8,8,8,2,553.8088989257812,425.309814453125,405.3166198730469,645.7581176757812,343.579833984375,797.21923828125,479.3253173828125,261.2102966308594
Rac1,"Ras-related C3 botulinum toxin substrate 1;RAS-related C3 botulinum substrate 1, isoform CRA_a",P63001;Q3TLP8,RAC1_MOUSE;Q3TLP8_MOUSE,"pericentriolar material,phagocytic cup,nucleus,cytoplasm,trans-Golgi network,cytosol,plasma membrane,focal adhesion,membrane,extrinsic component of plasma membrane,lamellipodium,extracellular matrix,cytoplasmic vesicle,early endosome membrane,ruffle membrane,cytoplasmic ribonucleoprotein granule,melanosome,cell projection,dendritic spine,kinocilium,extracellular exosome,actin filament;","positive regulation of protein phosphorylation,auditory receptor cell morphogenesis,epithelial cell morphogenesis,endocytosis,phagocytosis, engulfment,hyperosmotic response,cytoskeleton organization,cell adhesion,G-protein coupled receptor signaling pathway,small GTPase mediated signal transduction,axon guidance,regulation of cell size,regulation of lamellipodium assembly,positive regulation of lamellipodium assembly,regulation of fibroblast migration,positive regulation of cell-substrate adhesion,regulation of neuron maturation,dendrite development,cell migration,cerebral cortex radially oriented cell migration,embryonic olfactory bulb interneuron precursor migration,cerebral cortex GABAergic interneuron development,regulation of cell morphogenesis,lamellipodium assembly,actin cytoskeleton organization,actin filament polymerization,regulation of cell migration,positive regulation of actin filament polymerization,positive regulation of microtubule polymerization,ruffle organization,negative regulation of interleukin-23 production,substrate adhesion-dependent cell spreading,non-canonical Wnt signaling pathway,positive regulation of phosphatidylinositol 3-kinase activity,engulfment of apoptotic cell,cell-cell junction organization,hepatocyte growth factor receptor signaling pathway,regulation of neuronal synaptic plasticity,anatomical structure arrangement,neuron projection morphogenesis,dendrite morphogenesis,cell motility,homeostasis of number of cells within a tissue,regulation of stress fiber assembly,positive regulation of stress fiber assembly,localization within membrane,positive regulation of focal adhesion assembly,synaptic transmission, GABAergic,Wnt signaling pathway, planar cell polarity pathway,regulation of respiratory burst,positive regulation of dendritic spine development,semaphorin-plexin signaling pathway,dopaminergic neuron differentiation,protein localization to plasma membrane,positive regulation of neutrophil chemotaxis,cochlea morphogenesis,ruffle assembly,positive regulation of substrate adhesion-dependent cell spreading,midbrain dopaminergic neuron differentiation;","GTPase activity,protein binding,GTP binding,enzyme binding,protein kinase binding,GTP-dependent protein binding,thioesterase binding,Rho GDP-dissociation inhibitor binding;",0,9,9,9,9,9,9,9,1,9,9,9,9,9,9,9,1,321.27874755859375,498.13720703125,319.5908203125,564.0068359375,315.4165344238281,479.30120849609375,325.8695068359375,677.6453247070312
Pafah1b1,Platelet-activating factor acetylhydrolase IB subunit alpha,P63005,LIS1_MOUSE,"astral microtubule,kinetochore,nuclear envelope,cytoplasm,centrosome,cytosol,kinesin complex,microtubule,microtubule associated complex,cell cortex,microtubule cytoskeleton,motile cilium,nuclear membrane,stereocilium,neuronal cell body,perinuclear region of cytoplasm,extracellular exosome,Requires Ontology,axon cytoplasm,cell leading edge","establishment of mitotic spindle orientation,microtubule cytoskeleton organization,ameboidal-type cell migration,acrosome assembly,neuron migration,positive regulation of cytokine-mediated signaling pathway,microtubule-based process,nuclear migration,chemical synaptic transmission,neuroblast proliferation,learning or memory,retrograde axonal transport,adult locomotory behavior,protein secretion,negative regulation of neuron projection development,lipid catabolic process,cell migration,stem cell division,transmission of nerve impulse,corpus callosum morphogenesis,hippocampus development,layer formation in cerebral cortex,cerebral cortex neuron differentiation,cerebral cortex development,actin cytoskeleton organization,microtubule organizing center organization,osteoclast development,positive regulation of embryonic development,establishment of planar polarity of embryonic epithelium,regulation of GTPase activity,cortical microtubule organization,positive regulation of axon extension,positive regulation of mitotic cell cycle,negative regulation of JNK cascade,vesicle transport along microtubule,brain morphogenesis,neuromuscular process controlling balance,nuclear envelope disassembly,positive regulation of cellular component organization,establishment of centrosome localization,maintenance of centrosome location,auditory receptor cell development,positive regulation of dendritic spine morphogenesis,regulation of microtubule cytoskeleton organization,cochlea development,microtubule cytoskeleton organization involved in establishment of planar polarity,regulation of microtubule motor activity","protein binding,microtubule binding,protein homodimerization activity,dynein intermediate chain binding,phosphoprotein binding,dynein complex binding",0,10,10,10,10,10,10,9,Filtered,10,10,10,10,10,10,9,Filtered,25.675748825073242,23.01979637145996,25.26390838623047,33.98240661621094,25.52750587463379,35.75323486328125,20.69742774963379,Filtered
Hspa8,Heat shock cognate 71 kDa protein,P63017,HSP7C_MOUSE,"Prp19 complex,extracellular space,intracellular,nucleus,spliceosomal complex,nucleolus,cytoplasm,lysosomal membrane,late endosome,cytosol,plasma membrane,focal adhesion,membrane,intracellular ribonucleoprotein complex,extracellular matrix,melanosome,myelin sheath,extracellular exosome,blood microparticle,lysosomal matrix,ubiquitin ligase complex","transcription, DNA-templated,mRNA processing,protein folding,RNA splicing,regulation of protein stability,protein refolding,cellular protein complex disassembly,modulation by host of viral process,positive regulation by host of viral genome replication,negative regulation of transcription, DNA-templated,ATP metabolic process,positive regulation of mRNA splicing, via spliceosome,chaperone mediated protein folding requiring cofactor,regulation of cell cycle,regulation of protein complex stability,chaperone-mediated autophagy,late endosomal microautophagy,protein targeting to lysosome involved in chaperone-mediated autophagy,chaperone-mediated protein transport involved in chaperone-mediated autophagy,clathrin coat disassembly,negative regulation of fibril organization,chaperone-mediated autophagy translocation complex disassembly","G-protein coupled receptor binding,phosphatidylserine binding,RNA binding,protein binding,ATP binding,ATPase activity,enzyme binding,MHC class II protein complex binding,heat shock protein binding,ubiquitin protein ligase binding,ATPase activity, coupled,cadherin binding,unfolded protein binding,C3HC4-type RING finger domain binding",0,57,59,57,59,58,58,59,18,57,59,57,59,58,58,59,18,1024.7591552734375,1412.9549560546875,1096.8043212890625,1212.5145263671875,1062.6951904296875,1294.7860107421875,1012.6571655273438,1819.690185546875
Vamp3,Vesicle-associated membrane protein 3,P63024,VAMP3_MOUSE,"intracellular,cytosol,plasma membrane,cell surface,integral component of membrane,apical plasma membrane,cell junction,clathrin-coated vesicle,secretory granule,clathrin-coated vesicle membrane,SNARE complex,cytoplasmic vesicle,neuron projection,intracellular membrane-bounded organelle,synapse,perinuclear region of cytoplasm,recycling endosome","positive regulation of receptor recycling,vesicle-mediated transport,calcium ion regulated exocytosis,substrate adhesion-dependent cell spreading,SNARE complex assembly,retrograde transport, endosome to Golgi,Golgi to plasma membrane protein transport,negative regulation of secretion by cell","SNARE binding,SNAP receptor activity,protein binding,syntaxin-1 binding",0,2,2,2,2,2,2,2,Filtered,2,2,2,2,2,2,2,Filtered,15.955233573913574,23.718639373779297,17.192806243896484,14.98782730102539,14.547811508178711,15.39034366607666,9.295570373535156,Filtered
Tpt1,Translationally-controlled tumor protein,P63028,TCTP_MOUSE,"extracellular space,nucleus,nucleoplasm,cytoplasm,multivesicular body,cytosol,extracellular exosome,tubulin complex","stem cell population maintenance,cell differentiation,negative regulation of intrinsic apoptotic signaling pathway in response to DNA damage,negative regulation of ectoderm development","RNA binding,calcium ion binding,protein binding,microtubule binding,transcription factor binding",0,10,10,10,10,10,10,9,1,10,10,10,10,10,10,9,1,136.1024169921875,277.3008117675781,136.26119995117188,241.83291625976562,129.06307983398438,234.07135009765625,134.1026153564453,495.2316589355469
Dnaja1,DnaJ homolog subfamily A member 1,P63037,DNJA1_MOUSE,"nucleus,mitochondrion,endoplasmic reticulum,cytosol,microtubule cytoskeleton,membrane,perinuclear region of cytoplasm,extracellular exosome,ubiquitin ligase complex","protein folding,spermatogenesis,response to heat,flagellated sperm motility,androgen receptor signaling pathway,negative regulation of protein ubiquitination,positive regulation of ATPase activity,DNA damage response, detection of DNA damage,positive regulation of apoptotic process,negative regulation of apoptotic process,negative regulation of JUN kinase activity,regulation of protein transport,protein localization to mitochondrion,toxin transport,negative regulation of establishment of protein localization to mitochondrion,negative regulation of nitrosative stress-induced intrinsic apoptotic signaling pathway","G-protein coupled receptor binding,ATPase activator activity,protein binding,ATP binding,Hsp70 protein binding,Tat protein binding,ubiquitin protein ligase binding,metal ion binding,low-density lipoprotein particle receptor binding,unfolded protein binding,chaperone binding,C3HC4-type RING finger domain binding",0,4,4,4,4,4,4,4,Filtered,4,4,4,4,4,4,4,Filtered,72.26724243164062,36.12917709350586,83.03616333007812,58.87531661987305,64.32003021240234,92.04884338378906,54.859012603759766,Filtered
Hspd1,"60 kDa heat shock protein, mitochondrial",P63038,CH60_MOUSE,"extracellular space,cytoplasm,mitochondrion,mitochondrial inner membrane,mitochondrial matrix,early endosome,peroxisomal matrix,rough endoplasmic reticulum,Golgi apparatus,cytosol,plasma membrane,clathrin-coated pit,cell surface,membrane,mitochondrial crista,coated vesicle,secretory granule,extracellular matrix,zymogen granule,myelin sheath,intracellular membrane-bounded organelle,protein complex,membrane raft,lipopolysaccharide receptor complex,extracellular exosome,cyclin-dependent protein kinase activating kinase holoenzyme complex","response to hypoxia,detection of misfolded protein,B cell cytokine production,MyD88-dependent toll-like receptor signaling pathway,positive regulation of T cell mediated immune response to tumor cell,response to ischemia,'de novo' protein folding,activation of cysteine-type endopeptidase activity involved in apoptotic process,response to unfolded protein,apoptotic mitochondrial changes,response to cold,response to activity,response to lipopolysaccharide,positive regulation of interferon-alpha production,positive regulation of interferon-gamma production,positive regulation of interleukin-10 production,positive regulation of interleukin-12 production,positive regulation of interleukin-6 production,response to ATP,cellular response to heat,protein refolding,B cell proliferation,T cell activation,B cell activation,response to cocaine,response to drug,response to hydrogen peroxide,positive regulation of macrophage activation,positive regulation of apoptotic process,negative regulation of apoptotic process,negative regulation of neuron apoptotic process,response to estrogen,protein import into mitochondrial intermembrane space,isotype switching to IgG isotypes,positive regulation of inflammatory response,protein stabilization,positive regulation of T cell activation,chaperone mediated protein folding requiring cofactor,response to glucocorticoid,interaction with symbiont,chaperone-mediated protein folding,negative regulation of apoptotic process in bone marrow,negative regulation of reactive oxygen species biosynthetic process,positive regulation of tumor necrosis factor secretion,positive regulation of interleukin-6 secretion,adhesion of symbiont to host","lipopolysaccharide binding,protease binding,p53 binding,RNA binding,double-stranded RNA binding,ATP binding,high-density lipoprotein particle binding,hydrolase activity,enzyme binding,ubiquitin protein ligase binding,protein complex binding,apolipoprotein binding,apolipoprotein A-I binding,insulin binding,protein binding involved in protein folding,protein heterodimerization activity,unfolded protein binding,chaperone binding,misfolded protein binding",0,59,59,60,60,59,60,60,15,59,59,60,60,59,60,60,15,1071.4561767578125,670.345947265625,1133.5980224609375,657.7247924804688,1110.22314453125,640.20703125,956.1322021484375,2387.080078125
Mapk1,Mitogen-activated protein kinase 1,P63085,MK01_MOUSE,"nucleus,nucleoplasm,cytoplasm,mitochondrion,early endosome,late endosome,Golgi apparatus,microtubule organizing center,cytosol,cytoskeleton,plasma membrane,caveola,focal adhesion,axon,pseudopodium,dendrite cytoplasm,perikaryon,protein complex,extracellular exosome,mitotic spindle","MAPK cascade,activation of MAPK activity,transcription, DNA-templated,protein phosphorylation,apoptotic process,cellular response to DNA damage stimulus,cell cycle,heart development,positive regulation of cell proliferation,response to toxic substance,animal organ morphogenesis,regulation of gene expression,positive regulation of gene expression,positive regulation of peptidyl-threonine phosphorylation,neural crest cell development,diadenosine tetraphosphate biosynthetic process,peptidyl-serine phosphorylation,peptidyl-threonine phosphorylation,sensory perception of pain,cytosine metabolic process,regulation of ossification,positive regulation of cell migration,regulation of cellular pH,thyroid gland development,regulation of protein stability,lipopolysaccharide-mediated signaling pathway,positive regulation of telomere maintenance via telomerase,response to lipopolysaccharide,regulation of stress-activated MAPK cascade,positive regulation of protein import into nucleus, translocation,mammary gland epithelial cell proliferation,cellular response to amino acid starvation,cellular response to reactive oxygen species,response to nicotine,ERBB signaling pathway,outer ear morphogenesis,response to exogenous dsRNA,response to estrogen,negative regulation of cell differentiation,positive regulation of translation,positive regulation of transcription, DNA-templated,thymus development,T cell receptor signaling pathway,B cell receptor signaling pathway,regulation of sequence-specific DNA binding transcription factor activity,stress-activated MAPK cascade,regulation of cytoskeleton organization,positive regulation of telomerase activity,Bergmann glial cell differentiation,long-term synaptic potentiation,face development,lung morphogenesis,trachea formation,labyrinthine layer blood vessel development,cardiac neural crest cell development involved in heart development,ERK1 and ERK2 cascade,response to epidermal growth factor,cellular response to cadmium ion,caveolin-mediated endocytosis,regulation of Golgi inheritance,cellular response to granulocyte macrophage colony-stimulating factor stimulus,cellular response to dopamine,positive regulation of telomere capping,regulation of early endosome to late endosome transport","phosphotyrosine binding,protein kinase activity,protein serine/threonine kinase activity,MAP kinase activity,MAP kinase kinase activity,protein binding,ATP binding,transcription factor binding,RNA polymerase II carboxy-terminal domain kinase activity,kinase activity,phosphatase binding,mitogen-activated protein kinase kinase kinase binding,identical protein binding",0,5,5,4,5,5,5,4,Filtered,5,5,4,5,5,5,4,Filtered,41.483360290527344,31.380050659179688,48.591651916503906,100.93396759033203,40.30479049682617,73.90623474121094,40.58995819091797,Filtered
Ppp1cc,Serine/threonine-protein phosphatase PP1-gamma catalytic subunit;Isoform Gamma-2 of Serine/threonine-protein phosphatase PP1-gamma catalytic subunit,P63087;P63087-2,PP1G_MOUSE,"condensed chromosome kinetochore,nuclear chromosome, telomeric region,nucleolus,mitochondrion,mitochondrial outer membrane,focal adhesion,nuclear speck,midbody,cleavage furrow,dendritic spine,PTW/PP1 phosphatase complex;","glycogen metabolic process,protein dephosphorylation,cell cycle,neuron differentiation,circadian regulation of gene expression,regulation of circadian rhythm,entrainment of circadian clock by photoperiod,regulation of nucleocytoplasmic transport,cell division;","RNA binding,protein serine/threonine phosphatase activity,protein binding,lamin binding,protein C-terminus binding,protein phosphatase 1 binding,phosphatase activity,protein kinase binding,protein domain specific binding,protein complex binding,metal ion binding,protein N-terminus binding;",0,2,2,2,2,2,2,2,Filtered,2,2,2,2,2,2,2,Filtered,50.48418426513672,14.642629623413086,45.774959564208984,65.1600112915039,39.76681137084961,52.224578857421875,37.69279861450195,Filtered
Gnas,Guanine nucleotide-binding protein G(s) subunit alpha isoforms short;Isoform Gnas-2 of Guanine nucleotide-binding protein G(s) subunit alpha isoforms short;Isoform Gnas-3 of Guanine nucleotide-binding protein G(s) subunit alpha isoforms short;Guanine nucleotide-binding protein G(s) subunit alpha isoforms XLas;Isoform XLas-4 of Guanine nucleotide-binding protein G(s) subunit alpha isoforms XLas;Guanine nucleotide-binding protein G(s) subunit alpha isoforms short,P63094;P63094-2;P63094-3;Q6R0H7;Q6R0H7-4;Z4YKV1,GNAS2_MOUSE;GNAS2_MOUSE;GNAS2_MOUSE;GNAS1_MOUSE;GNAS1_MOUSE;Z4YKV1_MOUSE,";;;nucleus,cytoplasm,cytosol,heterotrimeric G-protein complex,membrane,apical plasma membrane,dendrite,intrinsic component of membrane,trans-Golgi network membrane,perinuclear region of cytoplasm,extracellular exosome;;",";;;skeletal system development,tissue homeostasis,endochondral ossification,energy reserve metabolic process,DNA methylation,G-protein coupled receptor signaling pathway,adenylate cyclase-activating G-protein coupled receptor signaling pathway,adenylate cyclase-activating dopamine receptor signaling pathway,sensory perception of chemical stimulus,post-embryonic development,regulation of signal transduction,positive regulation of cAMP biosynthetic process,embryonic hindlimb morphogenesis,multicellular organism growth,post-embryonic body morphogenesis,response to drug,positive regulation of GTPase activity,skin development,positive regulation of cAMP-mediated signaling,positive regulation of osteoblast differentiation,positive regulation of osteoclast differentiation,developmental growth,embryonic cranial skeleton morphogenesis,cognition,cartilage development,bone development,hair follicle placode formation,platelet aggregation,response to parathyroid hormone,genetic imprinting,adenylate cyclase-activating adrenergic receptor signaling pathway,regulation of parathyroid hormone secretion;;",";;;GTPase activity,signal transducer activity,insulin-like growth factor receptor binding,protein binding,GTP binding,G-protein beta/gamma-subunit complex binding,beta-2 adrenergic receptor binding,D1 dopamine receptor binding,mu-type opioid receptor binding,ionotropic glutamate receptor binding,metal ion binding,alkylglycerophosphoethanolamine phosphodiesterase activity,corticotropin-releasing hormone receptor 1 binding;;",0,6,6,7,7,6,6,6,Filtered,6,6,7,7,6,6,6,Filtered,66.1448974609375,57.3004035949707,59.486854553222656,46.33761215209961,55.58430862426758,49.277679443359375,52.02950668334961,Filtered
Ywhaz,14-3-3 protein zeta/delta,P63101,1433Z_MOUSE,"extracellular space,nucleus,mitochondrion,cytosol,focal adhesion,cytoplasmic vesicle membrane,vesicle,melanosome,extracellular exosome,blood microparticle","protein targeting,regulation of cell death,establishment of Golgi localization,Golgi reassembly","RNA binding,protein binding,transcription factor binding,protein kinase binding,protein domain specific binding,ubiquitin protein ligase binding,identical protein binding,ion channel binding,cadherin binding",0,19,19,19,19,19,19,19,6,19,19,19,19,19,19,19,6,457.853515625,725.5540771484375,491.0694274902344,412.3364562988281,453.65966796875,545.8009033203125,439.9436950683594,483.1438293457031
Dynll1,"Dynein light chain 1, cytoplasmic",P63168,DYL1_MOUSE,"kinetochore,nucleus,cytoplasm,mitochondrion,centrosome,cytosol,cytoskeleton,cytoplasmic dynein complex,microtubule,cilium,membrane,secretory granule,dynein complex,extracellular exosome,mitotic spindle,axon cytoplasm,COP9 signalosome","transcription, DNA-templated,regulation of transcription, DNA-templated,apoptotic process,spermatid development,substantia nigra development,intraciliary retrograde transport,positive regulation of insulin secretion involved in cellular response to glucose stimulus,negative regulation of phosphorylation,negative regulation of catalytic activity,motile cilium assembly,negative regulation of nitric oxide biosynthetic process,positive regulation of nonmotile primary cilium assembly,positive regulation of ATP-dependent microtubule motor activity, plus-end-directed","enzyme inhibitor activity,protein binding,protein C-terminus binding,cytoskeletal protein binding,enzyme binding,protein domain specific binding,nitric-oxide synthase regulator activity,protein homodimerization activity,dynein intermediate chain binding,protein heterodimerization activity,dynein light intermediate chain binding,scaffold protein binding,ATP-dependent microtubule motor activity, plus-end-directed",0,2,2,1,2,2,2,2,Filtered,2,2,1,2,2,2,2,Filtered,9.610587120056152,6.672699928283691,3.8553431034088135,11.962325096130371,5.533811092376709,13.18545913696289,2.992204189300537,Filtered
Eif5a,Eukaryotic translation initiation factor 5A-1,P63242,IF5A1_MOUSE,"nucleus,annulate lamellae,nuclear pore,cytoplasm,endoplasmic reticulum membrane,membrane,dendrite,neuronal cell body,extracellular exosome","mRNA export from nucleus,translational frameshifting,protein export from nucleus,apoptotic process,positive regulation of cytosolic calcium ion concentration,aging,positive regulation of cell proliferation,positive regulation of cardiac muscle cell apoptotic process,positive regulation of apoptotic process,negative regulation of apoptotic process,positive regulation of translational elongation,positive regulation of translational termination,positive regulation of muscle cell differentiation,cellular response to thyroid hormone stimulus,positive regulation of reactive oxygen species metabolic process","RNA binding,translation elongation factor activity,U6 snRNA binding,ribosome binding,protein N-terminus binding",0,17,16,16,17,16,17,16,1,17,16,16,17,16,17,16,1,313.0453186035156,494.0032958984375,253.3250732421875,423.0651550292969,299.3830871582031,411.1657409667969,252.3081512451172,660.3594970703125
Actg1,"Actin, cytoplasmic 2",P63260,ACTG_MOUSE,"extracellular space,nucleus,cytosol,plasma membrane,focal adhesion,actin cytoskeleton,membrane,myofibril,extracellular matrix,filamentous actin,costamere,myelin sheath,extracellular exosome,blood microparticle,dense body","retina homeostasis,sarcomere organization,membrane organization,platelet aggregation","structural constituent of cytoskeleton,protein binding,ATP binding,ubiquitin protein ligase binding,identical protein binding",0,5,5,4,5,5,5,5,2,5,5,4,5,5,5,5,2,402.27862548828125,706.5669555664062,353.3408508300781,395.5408630371094,382.2289123535156,512.1612548828125,279.9408874511719,455.59747314453125
Rps17,40S ribosomal protein S17,P63276,RS17_MOUSE,"focal adhesion,membrane,cytosolic small ribosomal subunit,extracellular matrix,extracellular exosome","ribosomal small subunit assembly,rRNA processing,translation,erythrocyte homeostasis,ribosomal small subunit biogenesis","RNA binding,structural constituent of ribosome",0,7,7,7,7,7,7,7,Filtered,7,7,7,7,7,7,7,Filtered,63.62953567504883,72.36075592041016,58.09904861450195,86.20635223388672,52.19721221923828,90.00638580322266,47.22514343261719,Filtered
Rala,Ras-related protein Ral-A,P63321,RALA_MOUSE,"plasma membrane,focal adhesion,cell surface,midbody,cytoplasmic vesicle membrane,cleavage furrow,myelin sheath,extracellular exosome,endocytic vesicle","neural tube closure,exocytosis,cell cycle,Ras protein signal transduction,regulation of exocytosis,actin cytoskeleton reorganization,cell division,positive regulation of filopodium assembly,membrane raft localization,membrane organization","GTPase activity,protein binding,GTP binding,myosin binding,GDP binding,ubiquitin protein ligase binding,Edg-2 lysophosphatidic acid receptor binding,ATPase binding",0,5,5,5,5,5,5,5,Filtered,5,5,5,5,5,5,5,Filtered,87.50247192382812,123.16056060791016,91.80619049072266,97.96444702148438,92.50113677978516,93.40120697021484,75.73896789550781,Filtered
Rps10,40S ribosomal protein S10,P63325,RS10_MOUSE,"nucleolus,cytosol,focal adhesion,membrane,cytosolic small ribosomal subunit,extracellular matrix,extracellular exosome",ribosomal small subunit assembly,"tRNA binding,RNA binding,structural constituent of ribosome",0,4,4,4,4,4,4,4,2,4,4,4,4,4,4,4,2,275.23638916015625,387.3353576660156,254.74391174316406,357.28515625,234.73081970214844,323.34869384765625,238.92807006835938,145.6263885498047
