Comparison (group1/group2),Group,ProteinGroups,AVG Log2 Ratio,Absolute AVG Log2 Ratio,Pvalue,Qvalue,# of Ratios,UniProtIds,Genes,ProteinDescriptions,ProteinNames,# Unique Total Peptides,% Change,Ratio,Condition Numerator,Condition Denominator,GO Cellular Component,GO Molecular Function,GO Biological Process
Injured / Non-injured,P27773,P27773,0.455577125,0.455577125,0.000589472,0.00020389,16,P27773,Pdia3,Protein disulfide-isomerase A3,PDIA3_MOUSE,39,37.13312728,1.371331273,Injured,Non-injured,"extracellular space,nucleus,endoplasmic reticulum,endoplasmic reticulum lumen,focal adhesion,cell surface,melanosome,myelin sheath,extracellular exosome","RNA binding,protein disulfide isomerase activity,protein binding,peptide disulfide oxidoreductase activity,identical protein binding","antigen processing and presentation of peptide antigen via MHC class I,protein folding,response to endoplasmic reticulum stress,cell redox homeostasis,oxidation-reduction process,positive regulation of extrinsic apoptotic signaling pathway"
Injured / Non-injured,Q9WVJ2,Q9WVJ2,0.566653234,0.566653234,0.000599152,0.000207094,16,Q9WVJ2,Psmd13,26S proteasome non-ATPase regulatory subunit 13,PSD13_MOUSE,16,48.1083762,1.481083762,Injured,Non-injured,"proteasome complex,nucleus,cytosol,proteasome regulatory particle,proteasome regulatory particle, lid subcomplex,membrane,proteasome accessory complex,extracellular exosome","endopeptidase activity,structural molecule activity","ubiquitin-dependent protein catabolic process,meiosis I,proteasome assembly"
Injured / Non-injured,Q91VC4,Q91VC4,-0.42909559,0.42909559,0.000606278,0.000209411,16,Q91VC4,Plvap,Plasmalemma vesicle-associated protein,PLVAP_MOUSE,13,-25.72727531,0.742727247,Injured,Non-injured,"caveola,cell surface,integral component of membrane,perinuclear region of cytoplasm,extracellular exosome",,"MAPK cascade,positive regulation of cellular extravasation,tumor necrosis factor-mediated signaling pathway"
Injured / Non-injured,Q02257,Q02257,0.727633118,0.727633118,0.000609471,0.000210367,16,Q02257,Jup,Junction plakoglobin,PLAK_MOUSE,15,65.59201628,1.655920163,Injured,Non-injured,"nucleus,cytoplasm,cytosol,intermediate filament,plasma membrane,cell-cell junction,cell-cell adherens junction,fascia adherens,focal adhesion,cytoplasmic side of plasma membrane,intercalated disc,actin cytoskeleton,membrane,apicolateral plasma membrane,lateral plasma membrane,catenin complex,Z disc,desmosome,extracellular matrix,protein-DNA complex,extracellular exosome,gamma-catenin-TCF7L2 complex","transcription coactivator activity,signal transducer activity,structural molecule activity,protein binding,protein kinase binding,protein phosphatase binding,alpha-catenin binding,cadherin binding,cell adhesion molecule binding","desmosome assembly,cell adhesion,signal transduction,cell migration,adherens junction assembly,regulation of cell proliferation,positive regulation of protein import into nucleus,skin development,detection of mechanical stimulus,positive regulation of sequence-specific DNA binding transcription factor activity,protein heterooligomerization,cellular response to indole-3-methanol,protein localization to plasma membrane,bundle of His cell-Purkinje myocyte adhesion involved in cell communication,regulation of heart rate by cardiac conduction,cell-cell adhesion,regulation of ventricular cardiac muscle cell action potential"
Injured / Non-injured,Q8BYA0,Q8BYA0,0.59579112,0.59579112,0.000610502,0.000210576,12,Q8BYA0,Tbcd,Tubulin-specific chaperone D,TBCD_MOUSE,11,51.13010989,1.511301099,Injured,Non-injured,"cytoplasm,centrosome,microtubule,adherens junction,bicellular tight junction,lateral plasma membrane","GTPase activator activity,beta-tubulin binding","microtubule cytoskeleton organization,mitotic cell cycle,protein folding,tubulin complex assembly,post-chaperonin tubulin folding pathway,negative regulation of cell-substrate adhesion,negative regulation of microtubule polymerization,adherens junction assembly,positive regulation of GTPase activity,cell morphogenesis involved in neuron differentiation,bicellular tight junction assembly"
Injured / Non-injured,P23591,P23591,0.419694899,0.419694899,0.000615045,0.000211996,16,P23591,Tsta3,GDP-L-fucose synthase,FCL_MOUSE,12,33.76446398,1.33764464,Injured,Non-injured,extracellular exosome,"isomerase activity,identical protein binding,GDP-L-fucose synthase activity,coenzyme binding","GDP-mannose metabolic process,cytolysis,'de novo' GDP-L-fucose biosynthetic process,oxidation-reduction process"
Injured / Non-injured,P70452,P70452,-0.84402539,0.84402539,0.00061746,0.000212681,16,P70452,Stx4,Syntaxin-4,STX4_MOUSE,5,-44.2912979,0.557087021,Injured,Non-injured,"storage vacuole,extracellular space,intracellular,cytoplasm,endosome,trans-Golgi network,plasma membrane,synaptic vesicle,cell surface,membrane,integral component of membrane,basolateral plasma membrane,lamellipodium,SNARE complex,myelin sheath adaxonal region,somatodendritic compartment,specific granule,dendritic spine,lateral loop,synapse,perinuclear region of cytoplasm,extracellular exosome","SNARE binding,SNAP receptor activity,protein binding,sphingomyelin phosphodiesterase activator activity","intracellular protein transport,positive regulation of cell proliferation,synaptic vesicle exocytosis,regulation of exocytosis,positive regulation of cell migration,synaptic vesicle fusion to presynaptic active zone membrane,response to hydroperoxide,SNARE complex assembly,positive regulation of insulin secretion involved in cellular response to glucose stimulus,positive regulation of catalytic activity,positive regulation of eosinophil degranulation,positive regulation of cell adhesion,vesicle docking,organelle fusion,positive regulation of chemotaxis,positive regulation of immunoglobulin secretion,long-term synaptic potentiation,membrane organization,regulation of extrinsic apoptotic signaling pathway via death domain receptors,positive regulation of protein localization to plasma membrane,positive regulation of protein localization to cell surface"
Injured / Non-injured,Q99J77,Q99J77,1.146094072,1.146094072,0.00061794,0.000212698,14,Q99J77,Nans,N-acetylneuraminic acid synthase (Sialic acid synthase),Q99J77_MOUSE,10,121.3139011,2.213139011,Injured,Non-injured,"cytosol,extracellular exosome",N-acylneuraminate-9-phosphate synthase activity,carbohydrate biosynthetic process
Injured / Non-injured,P58871;Z4YJL4,P58871;Z4YJL4,1.36062235,1.36062235,0.000620223,0.000213336,10,P58871;Z4YJL4,Tnks1bp1,182 kDa tankyrase-1-binding protein,TB182_MOUSE;Z4YJL4_MOUSE,5,156.7959323,2.567959323,Injured,Non-injured,"nucleus,nuclear heterochromatin,cytoplasm,cytoskeleton,cell-cell adherens junction,CCR4-NOT complex;","enzyme binding,macromolecular complex binding,cadherin binding,ankyrin repeat binding;","double-strand break repair,positive regulation of peptidyl-threonine phosphorylation,positive regulation of protein autophosphorylation,positive regulation of peptidyl-serine phosphorylation,cellular response to ionizing radiation;"
Injured / Non-injured,Q64514;Q64514-2,Q64514;Q64514-2,0.906410642,0.906410642,0.000629442,0.000216357,16,Q64514;Q64514-2,Tpp2,Tripeptidyl-peptidase 2;Isoform Short of Tripeptidyl-peptidase 2,TPP2_MOUSE,23,87.43763309,1.874376331,Injured,Non-injured,"nucleoplasm,cytosol,nuclear body;","aminopeptidase activity,serine-type endopeptidase activity,tripeptidyl-peptidase activity,peptide binding;",proteolysis;
Injured / Non-injured,Q61559;Q6PKB0,Q61559;Q6PKB0,0.408966127,0.408966127,0.000631583,0.000216943,16,Q61559;Q6PKB0,Fcgrt,IgG receptor FcRn large subunit p51;Fcgrt protein,FCGRN_MOUSE;Q6PKB0_MOUSE,5,32.77339837,1.327733984,Injured,Non-injured,"plasma membrane,integral component of membrane;","IgG receptor activity,IgG binding,beta-2-microglobulin binding,peptide antigen binding;",Fc-gamma receptor signaling pathway;
Injured / Non-injured,Q8R0X7,Q8R0X7,1.233731407,1.233731407,0.000632848,0.000217227,16,Q8R0X7,Sgpl1,Sphingosine-1-phosphate lyase 1,SGPL1_MOUSE,5,135.1744626,2.351744626,Injured,Non-injured,"endoplasmic reticulum,endoplasmic reticulum membrane,integral component of membrane","sphinganine-1-phosphate aldolase activity,carboxy-lyase activity,pyridoxal phosphate binding","luteinization,vasculogenesis,kidney development,fatty acid metabolic process,ceramide metabolic process,nitrogen compound metabolic process,spermatogenesis,androgen metabolic process,estrogen metabolic process,female gonad development,post-embryonic development,fibroblast migration,hemopoiesis,sphingolipid catabolic process,Leydig cell differentiation,regulation of multicellular organism growth,platelet-derived growth factor receptor signaling pathway,skeletal system morphogenesis,palate development,face morphogenesis,apoptotic signaling pathway"
Injured / Non-injured,D3Z795;Q9JK23,D3Z795;Q9JK23,0.973298275,0.973298275,0.000636112,0.000218196,16,D3Z795;Q9JK23,Psmg1,Proteasome assembly chaperone 1,D3Z795_MOUSE;PSMG1_MOUSE,4,96.33240004,1.963324,Injured,Non-injured,";nucleus,nucleoplasm,cytoplasm,endoplasmic reticulum,Golgi apparatus,cytosol",;proteasome binding,";cerebellar granule cell precursor proliferation,proteasome assembly,proteasome core complex assembly"
Injured / Non-injured,Q8CFV9,Q8CFV9,0.223833311,0.223833311,0.000637638,0.000218568,16,Q8CFV9,Rfk,Riboflavin kinase,RIFK_MOUSE,3,16.78324554,1.167832455,Injured,Non-injured,mitochondrion,"protein binding,ATP binding,riboflavin kinase activity,metal ion binding","apoptotic process,riboflavin biosynthetic process,FMN biosynthetic process,phosphorylation,positive regulation of NAD(P)H oxidase activity,reactive oxygen species metabolic process"
Injured / Non-injured,P00920,P00920,-0.3354232,0.3354232,0.000640769,0.000219429,16,P00920,Ca2,Carbonic anhydrase 2,CAH2_MOUSE,15,-20.74483842,0.792551616,Injured,Non-injured,"cytoplasm,cytosol,plasma membrane,microvillus,basolateral plasma membrane,axon,myelin sheath,apical part of cell,extracellular exosome","arylesterase activity,carbonate dehydratase activity,zinc ion binding","kidney development,morphogenesis of an epithelium,one-carbon metabolic process,regulation of pH,response to pH,response to zinc ion,carbon dioxide transport,positive regulation of synaptic transmission, GABAergic,positive regulation of cellular pH reduction,angiotensin-activated signaling pathway,odontogenesis of dentin-containing tooth,response to estrogen,regulation of anion transport,positive regulation of osteoclast differentiation,positive regulation of bone resorption,secretion,response to steroid hormone,regulation of intracellular pH,cellular response to fluid shear stress,positive regulation of dipeptide transmembrane transport,regulation of chloride transport"
Injured / Non-injured,P10833,P10833,0.885724678,0.885724678,0.000641033,0.000219429,16,P10833,Rras,Ras-related protein R-Ras,RRAS_MOUSE,3,84.76925001,1.8476925,Injured,Non-injured,"cytosol,plasma membrane,focal adhesion,extracellular exosome","GTPase activity,GTP binding,GDP binding,protein complex binding","leukocyte differentiation,signal transduction,negative regulation of cell migration,positive regulation of angiogenesis,regulation of protein kinase B signaling,face morphogenesis,regulation of ERK1 and ERK2 cascade"
Injured / Non-injured,B7ZMP1,B7ZMP1,-1.716668152,1.716668152,0.000648814,0.000221939,12,B7ZMP1,Xpnpep3,Probable Xaa-Pro aminopeptidase 3,XPP3_MOUSE,3,-69.57494349,0.304250565,Injured,Non-injured,"mitochondrion,extracellular exosome","aminopeptidase activity,manganese ion binding","glomerular filtration,protein processing"
Injured / Non-injured,Q8K0L9;Q8K0L9-2,Q8K0L9;Q8K0L9-2,1.155525982,1.155525982,0.000649268,0.000221941,16,Q8K0L9;Q8K0L9-2,Zbtb20,Zinc finger and BTB domain-containing protein 20;Isoform 2 of Zinc finger and BTB domain-containing protein 20,ZBT20_MOUSE,3,122.7655254,2.227655254,Injured,Non-injured,nucleus;,"transcriptional repressor activity, RNA polymerase II core promoter proximal region sequence-specific binding,DNA binding,metal ion binding;","negative regulation of transcription from RNA polymerase II promoter,transcription, DNA-templated,negative regulation of gene expression,positive regulation of interferon-beta production,positive regulation of interleukin-6 production,positive regulation of tumor necrosis factor production,negative regulation of transcription, DNA-templated;"
Injured / Non-injured,F8WIX8;Q64523;Q6GSS7,F8WIX8;Q64523;Q6GSS7,0.455481849,0.455481849,0.000663806,0.000226599,16,F8WIX8;Q64523;Q6GSS7,Hist1h2al;Hist2h2ac;Hist2h2aa1,Histone H2A;Histone H2A type 2-C;Histone H2A type 2-A,F8WIX8_MOUSE;H2A2C_MOUSE;H2A2A_MOUSE,4,37.1240712,1.371240712,Injured,Non-injured,";nucleosome,nuclear chromatin,nucleus,extracellular exosome;nucleosome,nuclear chromatin,nucleus,extracellular exosome",";DNA binding,protein heterodimerization activity;DNA binding,protein heterodimerization activity",";chromatin silencing;nucleosome assembly,chromatin silencing"
Injured / Non-injured,Q9JIW9,Q9JIW9,0.195009387,0.195009387,0.000663649,0.000226599,16,Q9JIW9,Ralb,Ras-related protein Ral-B,RALB_MOUSE,12,14.47316088,1.144731609,Injured,Non-injured,"plasma membrane,midbody,extracellular exosome,exocyst,autophagosome","GTPase activity,GTP binding,GDP binding,ubiquitin protein ligase binding,ATPase binding","regulation of exocyst assembly,positive regulation of protein phosphorylation,apoptotic process,cell cycle,Ras protein signal transduction,cellular response to starvation,negative regulation of protein binding,positive regulation of protein binding,cell division,regulation of exocyst localization,cellular response to exogenous dsRNA,positive regulation of protein serine/threonine kinase activity,positive regulation of autophagosome assembly"
Injured / Non-injured,Q9Z2V4,Q9Z2V4,-1.034634841,1.034634841,0.000666351,0.000227311,16,Q9Z2V4,Pck1,"Phosphoenolpyruvate carboxykinase, cytosolic [GTP]",PCKGC_MOUSE,34,-51.18605828,0.488139417,Injured,Non-injured,"cytosol,extracellular exosome","magnesium ion binding,phosphoenolpyruvate carboxykinase activity,phosphoenolpyruvate carboxykinase (GTP) activity,GTP binding,GDP binding,manganese ion binding,carboxylic acid binding","glucose metabolic process,gluconeogenesis,oxaloacetate metabolic process,internal protein amino acid acetylation,lipid metabolic process,aging,response to activity,response to lipopolysaccharide,response to insulin,cellular response to insulin stimulus,glucose homeostasis,glycerol biosynthetic process from pyruvate,cellular response to potassium ion starvation,positive regulation of transcription from RNA polymerase II promoter in response to acidic pH,response to interleukin-6,cellular response to retinoic acid,cellular response to cAMP,cellular response to fructose stimulus,cellular response to interleukin-1,cellular response to tumor necrosis factor,cellular response to glucagon stimulus,cellular response to hypoxia,response to methionine"
Injured / Non-injured,Q00612,Q00612,1.240345015,1.240345015,0.000672953,0.000229405,16,Q00612,G6pdx,Glucose-6-phosphate 1-dehydrogenase X,G6PD1_MOUSE,23,136.2550251,2.362550251,Injured,Non-injured,"cytoplasm,cytosol,cytoplasmic side of plasma membrane,membrane,extracellular exosome","glucose-6-phosphate dehydrogenase activity,glucose binding,identical protein binding,protein homodimerization activity,NADP binding","cytokine production,angiotensin mediated vasoconstriction involved in regulation of systemic arterial blood pressure,vasodilation by angiotensin involved in regulation of systemic arterial blood pressure,glucose metabolic process,pentose-phosphate shunt,cholesterol biosynthetic process,NADP metabolic process,NADPH regeneration,NADP biosynthetic process,glutathione metabolic process,response to oxidative stress,pentose-phosphate shunt, oxidative branch,negative regulation of protein glutathionylation,pentose biosynthetic process,interleukin-10 production,interleukin-12 production,cellular response to oxidative stress,regulation of multicellular organism growth,erythrocyte maturation,ribose phosphate biosynthetic process,erythrocyte development,glucose 6-phosphate metabolic process,oxidation-reduction process"
Injured / Non-injured,Q6GQT9,Q6GQT9,0.159895779,0.159895779,0.000674041,0.000229618,16,Q6GQT9,Nomo1,Nodal modulator 1,NOMO1_MOUSE,23,11.72064279,1.117206428,Injured,Non-injured,"endoplasmic reticulum membrane,membrane,integral component of membrane","molecular_function,carbohydrate binding",biological_process
Injured / Non-injured,Q04750,Q04750,0.409131954,0.409131954,0.000675071,0.000229811,16,Q04750,Top1,DNA topoisomerase 1,TOP1_MOUSE,16,32.78866062,1.327886606,Injured,Non-injured,"cytoplasmic mRNA processing body,fibrillar center,nucleus,nucleoplasm,nucleolus,cytoplasm,DNA topoisomerase complex (ATP-hydrolyzing),replication fork protection complex,protein-DNA complex,perikaryon,nuclear chromosome","core promoter sequence-specific DNA binding,DNA binding,chromatin binding,double-stranded DNA binding,single-stranded DNA binding,RNA binding,DNA topoisomerase type I activity,protein serine/threonine kinase activity,ATP binding,protein domain specific binding,supercoiled DNA binding","DNA replication,DNA topological change,chromatin remodeling,chromosome segregation,peptidyl-serine phosphorylation,circadian regulation of gene expression,embryonic cleavage,response to drug"
Injured / Non-injured,Q9JLB0-2,Q9JLB0-2,-0.641109664,0.641109664,0.000675665,0.000229856,16,Q9JLB0-2,Mpp6,Isoform Alpha of MAGUK p55 subfamily member 6,MPP6_MOUSE,17,-35.87804416,0.641219558,Injured,Non-injured,,,
Injured / Non-injured,Q9EQC5,Q9EQC5,0.595048851,0.595048851,0.000696922,0.000236925,10,Q9EQC5,Scyl1,N-terminal kinase-like protein,SCYL1_MOUSE,4,51.05237329,1.510523733,Injured,Non-injured,"cytoplasm,endoplasmic reticulum-Golgi intermediate compartment,Golgi apparatus,cis-Golgi network,microtubule organizing center,cytosol,membrane,COPI vesicle coat","protein kinase activity,protein binding,ATP binding,cadherin binding","protein phosphorylation,retrograde vesicle-mediated transport, Golgi to ER"
Injured / Non-injured,A0A0R4J092;Q8K2I4,A0A0R4J092;Q8K2I4,0.778125396,0.778125396,0.000705427,0.000239652,14,A0A0R4J092;Q8K2I4,Manba,Beta-mannosidase,A0A0R4J092_MOUSE;MANBA_MOUSE,5,71.49011228,1.714901123,Injured,Non-injured,";extracellular space,lysosome,intracellular membrane-bounded organelle",";beta-mannosidase activity,hydrolase activity",";carbohydrate metabolic process,glycoprotein catabolic process"
Injured / Non-injured,Q8R574,Q8R574,0.430087812,0.430087812,0.000708364,0.00024032,16,Q8R574,Prpsap2,Phosphoribosyl pyrophosphate synthase-associated protein 2,KPRB_MOUSE,4,34.73155807,1.347315581,Injured,Non-injured,"ribose phosphate diphosphokinase complex,protein complex","magnesium ion binding,molecular_function,ribose phosphate diphosphokinase activity","nucleoside metabolic process,nucleotide biosynthetic process,bone development"
Injured / Non-injured,E9QMN5;Q8CHY6,E9QMN5;Q8CHY6,1.097535534,1.097535534,0.000708298,0.00024032,12,E9QMN5;Q8CHY6,Gatad2a,Transcriptional repressor p66 alpha,E9QMN5_MOUSE;P66A_MOUSE,6,113.9888363,2.139888363,Injured,Non-injured,";nucleus,nucleoplasm,NuRD complex,nuclear speck",";zinc ion binding,protein binding, bridging",";blood vessel development,in utero embryonic development,neural fold formation,transcription, DNA-templated,embryonic body morphogenesis,programmed cell death,anterior neuropore closure,negative regulation of transcription, DNA-templated"
Injured / Non-injured,Q61735;Q61735-2,Q61735;Q61735-2,0.802014626,0.802014626,0.000709767,0.000240632,16,Q61735;Q61735-2,Cd47,Leukocyte surface antigen CD47;Isoform 2 of Leukocyte surface antigen CD47,CD47_MOUSE,2,74.35341545,1.743534154,Injured,Non-injured,"plasma membrane,integral component of plasma membrane,extracellular exosome;","protein binding,thrombospondin receptor activity;","cell adhesion,signal transduction,opsonization,positive regulation of cell proliferation,response to bacterium,positive regulation of cell-cell adhesion,positive regulation of inflammatory response,positive regulation of phagocytosis,positive regulation of T cell activation;"
Injured / Non-injured,P20152,P20152,2.07950309,2.07950309,0.000712825,0.000241504,16,P20152,Vim,Vimentin,VIME_MOUSE,57,322.661613,4.22661613,Injured,Non-injured,"cytoplasm,peroxisome,cytosol,cytoskeleton,intermediate filament,plasma membrane,focal adhesion,extracellular matrix,cell leading edge,cell projection,neuron projection,type III intermediate filament,extracellular exosome","double-stranded RNA binding,structural molecule activity,structural constituent of cytoskeleton,structural constituent of eye lens,protein binding,protein C-terminus binding,identical protein binding,scaffold protein binding,keratin filament binding","positive regulation of gene expression,negative regulation of neuron projection development,astrocyte development,intermediate filament-based process,intermediate filament organization,Bergmann glial cell differentiation,SMAD protein signal transduction,lens fiber cell development"
Injured / Non-injured,P62204,P62204,0.447557219,0.447557219,0.000713883,0.000241697,16,P62204,Calm1,Calmodulin,CALM_MOUSE,14,36.37292249,1.363729225,Injured,Non-injured,,,
Injured / Non-injured,Q8R010,Q8R010,1.040216718,1.040216718,0.000717689,0.00024282,16,Q8R010,Aimp2,Aminoacyl tRNA synthase complex-interacting multifunctional protein 2,AIMP2_MOUSE,5,105.6536558,2.056536558,Injured,Non-injured,"nucleus,cytosol,membrane,aminoacyl-tRNA synthetase multienzyme complex","protein binding,protein complex scaffold","translation,protein complex assembly,apoptotic process,negative regulation of cell proliferation,positive regulation of protein ubiquitination,Type II pneumocyte differentiation,positive regulation of neuron death,positive regulation of aminoacyl-tRNA ligase activity"
Injured / Non-injured,Q9CPU4,Q9CPU4,-1.368693612,1.368693612,0.000723362,0.000244572,16,Q9CPU4,Mgst3,Microsomal glutathione S-transferase 3,MGST3_MOUSE,4,-61.27582555,0.387241744,Injured,Non-injured,"nuclear envelope,endoplasmic reticulum,endoplasmic reticulum membrane,membrane,integral component of membrane,organelle membrane,intracellular membrane-bounded organelle,extracellular exosome","glutathione transferase activity,leukotriene-C4 synthase activity,glutathione peroxidase activity","lipid metabolic process,response to organonitrogen compound,leukotriene biosynthetic process,cellular oxidant detoxification"
Injured / Non-injured,Q8BYK6;Q8BYK6-3,Q8BYK6;Q8BYK6-3,1.038532383,1.038532383,0.000724337,0.000244735,16,Q8BYK6;Q8BYK6-3,Ythdf3,YTH domain-containing family protein 3;Isoform 3 of YTH domain-containing family protein 3,YTHD3_MOUSE,5,105.4136968,2.054136968,Injured,Non-injured,"cellular_component,cytosol;","RNA binding,ribosome binding,N6-methyladenosine-containing RNA binding;","positive regulation of translation,positive regulation of translational initiation,mRNA destabilization;"
Injured / Non-injured,Q3UJB0,Q3UJB0,0.532221213,0.532221213,0.000744252,0.000251293,16,Q3UJB0,Sf3b2,Protein Sf3b2,Q3UJB0_MOUSE,18,44.61540211,1.446154021,Injured,Non-injured,"spliceosomal complex,U2-type spliceosomal complex,U2 snRNP,U12-type spliceosomal complex,precatalytic spliceosome,catalytic step 2 spliceosome","RNA binding,protein binding","mRNA splicing, via spliceosome"
Injured / Non-injured,P67984,P67984,0.479366597,0.479366597,0.000748486,0.000252551,16,P67984,Rpl22,60S ribosomal protein L22,RL22_MOUSE,5,39.41314505,1.394131451,Injured,Non-injured,"nucleus,cytoplasm,ribosome,focal adhesion,cytosolic large ribosomal subunit,intracellular ribonucleoprotein complex,extracellular matrix,extracellular exosome","RNA binding,structural constituent of ribosome,heparin binding","cytoplasmic translation,alpha-beta T cell differentiation"
Injured / Non-injured,Q921W4,Q921W4,0.870086988,0.870086988,0.000750713,0.00025313,16,Q921W4,Cryzl1,Quinone oxidoreductase-like protein 1,QORL1_MOUSE,4,82.77731037,1.827773104,Injured,Non-injured,cytosol,oxidoreductase activity,oxidation-reduction process
Injured / Non-injured,Q8C2Q8,Q8C2Q8,-0.740833854,0.740833854,0.000756247,0.000254649,16,Q8C2Q8,Atp5c1,ATP synthase subunit gamma,Q8C2Q8_MOUSE,14,-40.16066091,0.598393391,Injured,Non-injured,,,
Injured / Non-injured,Q99MZ6,Q99MZ6,-0.401243318,0.401243318,0.00075578,0.000254649,16,Q99MZ6,Myo7b,Unconventional myosin-VIIb,MYO7B_MOUSE,29,-24.27945595,0.757205441,Injured,Non-injured,"microvillus,brush border,myosin complex,extracellular exosome,apical cytoplasm","motor activity,actin binding,ATP binding","cell differentiation,brush border assembly"
Injured / Non-injured,B1AXC5;B1AXC7;B1AXC8;Q3TFT3;Q8K2Q5,B1AXC5;B1AXC7;B1AXC8;Q3TFT3;Q8K2Q5,-1.095805499,1.095805499,0.000761269,0.000256167,16,B1AXC5;B1AXC7;B1AXC8;Q3TFT3;Q8K2Q5,Chchd7,Coiled-coil-helix-coiled-coil-helix domain-containing protein 7;Coiled-coil-helix-coiled-coil-helix domain-containing protein 7 (Fragment);Coiled-coil-helix-coiled-coil-helix domain-containing protein 7 (Fragment);Coiled-coil-helix-coiled-coil-helix domain-containing protein 7;Coiled-coil-helix-coiled-coil-helix domain-containing protein 7,B1AXC5_MOUSE;B1AXC7_MOUSE;B1AXC8_MOUSE;Q3TFT3_MOUSE;CHCH7_MOUSE,2,-53.21251774,0.467874823,Injured,Non-injured,";;;;mitochondrion,mitochondrial intermembrane space",;;;;molecular_function,;;;;biological_process
Injured / Non-injured,Q9CPQ3,Q9CPQ3,-1.846337694,1.846337694,0.000763492,0.00025674,14,Q9CPQ3,Tomm22,Mitochondrial import receptor subunit TOM22 homolog,TOM22_MOUSE,4,-72.19025723,0.278097428,Injured,Non-injured,"mitochondrion,mitochondrial outer membrane translocase complex,mitochondrial inner membrane,membrane,integral component of membrane,integral component of mitochondrial outer membrane","protein binding,protein channel activity","protein import into mitochondrial matrix,protein import into mitochondrial outer membrane"
Injured / Non-injured,P26638;Q8C483,P26638;Q8C483,0.386320641,0.386320641,0.000764061,0.000256758,16,P26638;Q8C483,Sars,"Serine--tRNA ligase, cytoplasmic;Serine--tRNA ligase, cytoplasmic",SYSC_MOUSE;Q8C483_MOUSE,19,30.70557167,1.307055717,Injured,Non-injured,"nucleus,cytoplasm,mitochondrion,cytosol,extracellular exosome;","core promoter sequence-specific DNA binding,serine-tRNA ligase activity,ATP binding,protein homodimerization activity;","negative regulation of transcription from RNA polymerase II promoter,seryl-tRNA aminoacylation,negative regulation of angiogenesis,selenocysteinyl-tRNA(Sec) biosynthetic process,negative regulation of vascular endothelial growth factor production;"
Injured / Non-injured,Q9EPL8,Q9EPL8,1.1011073,1.1011073,0.000770394,0.00025871,16,Q9EPL8,Ipo7,Importin-7,IPO7_MOUSE,12,114.5192776,2.145192776,Injured,Non-injured,"nuclear envelope,nucleoplasm,cytosol,membrane","protein binding,Ran GTPase binding,protein transporter activity,histone binding,SMAD binding","protein import into nucleus,signal transduction,innate immune response"
Injured / Non-injured,Q9CQM9,Q9CQM9,0.479721814,0.479721814,0.000774156,0.000259798,16,Q9CQM9,Glrx3,Glutaredoxin-3,GLRX3_MOUSE,11,39.44747522,1.394474752,Injured,Non-injured,"nucleus,cytosol,cell cortex,Z disc,dendrite,extracellular exosome","RNA binding,protein kinase C binding,protein binding,electron carrier activity,protein disulfide oxidoreductase activity,identical protein binding,metal ion binding,iron-sulfur cluster binding","regulation of the force of heart contraction,negative regulation of cardiac muscle hypertrophy,[2Fe-2S] cluster assembly,cell redox homeostasis,oxidation-reduction process,protein maturation by iron-sulfur cluster transfer"
Injured / Non-injured,P10518,P10518,-0.633028009,0.633028009,0.000780918,0.00026189,16,P10518,Alad,Delta-aminolevulinic acid dehydratase,HEM2_MOUSE,17,-35.51783935,0.644821606,Injured,Non-injured,"nucleus,cytosol,proteasome core complex,extracellular exosome","porphobilinogen synthase activity,zinc ion binding,identical protein binding,proteasome core complex binding","response to hypoxia,protoporphyrinogen IX biosynthetic process,heme biosynthetic process,response to oxidative stress,response to herbicide,response to iron ion,response to zinc ion,response to aluminum ion,response to ionizing radiation,response to vitamin B1,response to selenium ion,response to activity,response to cobalt ion,response to lipopolysaccharide,response to vitamin E,response to drug,response to amino acid,response to ethanol,response to arsenic-containing substance,response to cadmium ion,response to mercury ion,protein homooligomerization,response to glucocorticoid,response to methylmercury,response to platinum ion,response to fatty acid,cellular response to lead ion,cellular response to interleukin-4,negative regulation of proteasomal protein catabolic process"
Injured / Non-injured,E9Q1S3;Q01405,E9Q1S3;Q01405,0.680983508,0.680983508,0.000783654,0.00026263,16,E9Q1S3;Q01405,Sec23a,Protein transport protein Sec23A,E9Q1S3_MOUSE;SC23A_MOUSE,19,60.32323318,1.603232332,Injured,Non-injured,";Golgi membrane,endoplasmic reticulum membrane,cytosol,ER to Golgi transport vesicle membrane,extrinsic component of membrane,COPII vesicle coat,ER to Golgi transport vesicle,perinuclear region of cytoplasm,endoplasmic reticulum exit site",";protein binding,zinc ion binding",";intracellular protein transport,cargo loading into COPII-coated vesicle"
Injured / Non-injured,Q9CWI3,Q9CWI3,0.353480957,0.353480957,0.000788317,0.000264014,12,Q9CWI3,Bccip,BRCA2 and CDKN1A-interacting protein,BCCIP_MOUSE,2,27.763962,1.27763962,Injured,Non-injured,"nucleoplasm,centrosome,centriole,cytosol,nuclear cyclin-dependent protein kinase holoenzyme complex,mitotic spindle pole","RNA binding,tubulin binding,kinase regulator activity","regulation of cyclin-dependent protein serine/threonine kinase activity,establishment of mitotic spindle orientation,microtubule cytoskeleton organization,DNA repair,cellular response to DNA damage stimulus,mitotic spindle organization,microtubule anchoring,neuroendocrine cell differentiation,mitotic spindle assembly"
