Comparison (group1/group2),Group,ProteinGroups,AVG Log2 Ratio,Absolute AVG Log2 Ratio,Pvalue,Qvalue,# of Ratios,UniProtIds,Genes,ProteinDescriptions,ProteinNames,# Unique Total Peptides,% Change,Ratio,Condition Numerator,Condition Denominator,GO Cellular Component,GO Molecular Function,GO Biological Process
Injured / Non-injured,P10649,P10649,-0.623296292,0.623296292,0.000203896,3.38E-05,16,P10649,Gstm1,Glutathione S-transferase Mu 1,GSTM1_MOUSE,12,-35.08140384,0.649185962,Injured,Non-injured,"cytoplasm,myelin sheath","glutathione transferase activity,protein binding,identical protein binding,protein homodimerization activity,protein heterodimerization activity","glutathione metabolic process,cellular response to drug"
Injured / Non-injured,P62874,P62874,0.505765078,0.505765078,0.000204238,3.38E-05,16,P62874,Gnb1,Guanine nucleotide-binding protein G(I)/G(S)/G(T) subunit beta-1,GBB1_MOUSE,5,41.98761338,1.419876134,Injured,Non-injured,"photoreceptor outer segment,photoreceptor inner segment,lysosomal membrane,heterotrimeric G-protein complex,plasma membrane,dendrite,photoreceptor outer segment membrane,myelin sheath,cell body,extracellular exosome,extracellular vesicle","GTPase activity,signal transducer activity,spectrin binding,type 1 angiotensin receptor binding,protein complex binding,alkylglycerophosphoethanolamine phosphodiesterase activity,GTPase binding","G-protein coupled receptor signaling pathway,phospholipase C-activating G-protein coupled receptor signaling pathway,positive regulation of cytosolic calcium ion concentration,phototransduction, visible light,cell proliferation,cardiac muscle cell apoptotic process,sensory perception of taste,retina development in camera-type eye,protein heterotrimerization,cellular response to hypoxia"
Injured / Non-injured,P56399;Q3U4W8,P56399;Q3U4W8,0.64664135,0.64664135,0.000212338,3.51E-05,16,P56399;Q3U4W8,Usp5,Ubiquitin carboxyl-terminal hydrolase 5,UBP5_MOUSE;Q3U4W8_MOUSE,6,56.55193604,1.56551936,Injured,Non-injured,;,"thiol-dependent ubiquitin-specific protease activity,protein binding,zinc ion binding,ubiquitin binding;","ubiquitin-dependent protein catabolic process,protein deubiquitination,positive regulation of proteasomal ubiquitin-dependent protein catabolic process,protein K48-linked deubiquitination;"
Injured / Non-injured,Q8BMK4,Q8BMK4,2.006464906,2.006464906,0.000213327,3.53E-05,16,Q8BMK4,Ckap4,Cytoskeleton-associated protein 4,CKAP4_MOUSE,11,301.7964747,4.017964747,Injured,Non-injured,"endoplasmic reticulum,endoplasmic reticulum membrane,rough endoplasmic reticulum,lipid particle,cytosol,cytoskeleton,plasma membrane,cell surface,integral component of membrane,nuclear speck,extracellular matrix,cytoplasmic ribonucleoprotein granule,perinuclear region of cytoplasm,extracellular exosome",RNA binding,biological_process
Injured / Non-injured,Q8QZY1,Q8QZY1,0.646159291,0.646159291,0.000214816,3.55E-05,16,Q8QZY1,Eif3l,Eukaryotic translation initiation factor 3 subunit L,EIF3L_MOUSE,3,56.49963487,1.564996349,Injured,Non-injured,"fibrillar center,nucleoplasm,nucleolus,eukaryotic translation initiation factor 3 complex,membrane","RNA binding,translation initiation factor activity","translational initiation,viral translational termination-reinitiation"
Injured / Non-injured,P48771,P48771,-1.239783594,1.239783594,0.000216317,3.56E-05,16,P48771,Cox7a2,"Cytochrome c oxidase subunit 7A2, mitochondrial",CX7A2_MOUSE,2,-57.65638326,0.423436167,Injured,Non-injured,"mitochondrion,mitochondrial inner membrane,mitochondrial respiratory chain,extracellular exosome","molecular_function,cytochrome-c oxidase activity","biological_process,hydrogen ion transmembrane transport"
Injured / Non-injured,Q3UZZ6,Q3UZZ6,-0.608448635,0.608448635,0.000216123,3.56E-05,16,Q3UZZ6,Sult1d1,Sulfotransferase 1 family member D1,ST1D1_MOUSE,9,-34.40983703,0.65590163,Injured,Non-injured,cytoplasm,"aryl sulfotransferase activity,sulfotransferase activity","sulfate assimilation,catecholamine metabolic process,lipid metabolic process,sulfation"
Injured / Non-injured,P00493,P00493,1.029514489,1.029514489,0.000216618,3.57E-05,16,P00493,Hprt1,Hypoxanthine-guanine phosphoribosyltransferase,HPRT_MOUSE,6,104.1337164,2.041337164,Injured,Non-injured,"cytoplasm,cytosol,extracellular exosome","nucleotide binding,magnesium ion binding,hypoxanthine phosphoribosyltransferase activity,identical protein binding,protein homodimerization activity,guanine phosphoribosyltransferase activity","response to amphetamine,purine nucleotide biosynthetic process,purine ribonucleoside salvage,adenine salvage,guanine salvage,grooming behavior,locomotory behavior,cytolysis,striatum development,cerebral cortex neuron differentiation,central nervous system neuron development,IMP salvage,dopamine metabolic process,hypoxanthine salvage,positive regulation of dopamine metabolic process,GMP catabolic process,IMP metabolic process,adenine metabolic process,hypoxanthine metabolic process,lymphocyte proliferation,dendrite morphogenesis,protein homotetramerization"
Injured / Non-injured,A0A0J9YUS5;E9PVC5;E9PVC6;E9Q9E1;Q6NZJ6;Q6NZJ6-2,A0A0J9YUS5;E9PVC5;E9PVC6;E9Q9E1;Q6NZJ6;Q6NZJ6-2,0.794379282,0.794379282,0.000218254,3.59E-05,16,A0A0J9YUS5;E9PVC5;E9PVC6;E9Q9E1;Q6NZJ6;Q6NZJ6-2,Eif4g1,Eukaryotic translation initiation factor 4 gamma 1;Eukaryotic translation initiation factor 4 gamma 1;Eukaryotic translation initiation factor 4 gamma 1;Eukaryotic translation initiation factor 4 gamma 1;Eukaryotic translation initiation factor 4 gamma 1;Isoform 2 of Eukaryotic translation initiation factor 4 gamma 1,A0A0J9YUS5_MOUSE;E9PVC5_MOUSE;E9PVC6_MOUSE;E9Q9E1_MOUSE;IF4G1_MOUSE;IF4G1_MOUSE,9,73.43310197,1.73433102,Injured,Non-injured,";;;;nucleus,cytoplasm,polysome,membrane,eukaryotic translation initiation factor 4F complex;",";;;;RNA binding,mRNA binding,translation initiation factor activity,protein binding,ATP binding,translation factor activity, RNA binding,eukaryotic initiation factor 4E binding,identical protein binding,cadherin binding;",";;;;behavioral fear response,translation,translational initiation,regulation of translational initiation,mitochondrion organization,positive regulation of cell proliferation,negative regulation of autophagy,negative regulation of peptidyl-threonine phosphorylation,positive regulation of cell death,positive regulation of cell growth,positive regulation of cellular protein metabolic process,positive regulation of peptidyl-serine phosphorylation,cellular macromolecule biosynthetic process,positive regulation of neuron differentiation,positive regulation of G1/S transition of mitotic cell cycle,Requires Ontology,positive regulation of energy homeostasis;"
Injured / Non-injured,O70591,O70591,0.51035778,0.51035778,0.000223463,3.67E-05,16,O70591,Pfdn2,Prefoldin subunit 2,PFD2_MOUSE,2,42.4403396,1.424403396,Injured,Non-injured,"nucleus,cytoplasm,mitochondrion,cytosol,prefoldin complex,extracellular exosome","protein binding involved in protein folding,unfolded protein binding","protein folding,positive regulation of cytoskeleton organization"
Injured / Non-injured,P17563,P17563,-0.869820386,0.869820386,0.000225256,3.70E-05,16,P17563,Selenbp1,Selenium-binding protein 1,SBP1_MOUSE,24,-45.27850259,0.547214974,Injured,Non-injured,"fibrillar center,extracellular space,nucleolus,cytosol,membrane,extracellular exosome",selenium binding,"protein transport,brown fat cell differentiation"
Injured / Non-injured,F7A8H6;O70325;O70325-2;Q91XR9;S4R1E5,F7A8H6;O70325;O70325-2;Q91XR9;S4R1E5,-0.432027585,0.432027585,0.000228505,3.75E-05,16,F7A8H6;O70325;O70325-2;Q91XR9;S4R1E5,Gpx4,"Glutathione peroxidase;Phospholipid hydroperoxide glutathione peroxidase, mitochondrial;Isoform Cytoplasmic of Phospholipid hydroperoxide glutathione peroxidase, mitochondrial;Phospholipid hydroperoxide glutathione peroxidase, nuclear;Glutathione peroxidase",F7A8H6_MOUSE;GPX41_MOUSE;GPX41_MOUSE;GPX42_MOUSE;S4R1E5_MOUSE,5,-25.87806674,0.741219333,Injured,Non-injured,";;;nucleus,nuclear envelope,nucleoplasm,mitochondrion,mitochondrial inner membrane,cytosol,protein complex,extracellular exosome;",";;;glutathione peroxidase activity,identical protein binding,phospholipid-hydroperoxide glutathione peroxidase activity;",";;;chromatin organization,response to oxidative stress,multicellular organism development,spermatogenesis,protein polymerization,oxidation-reduction process,cellular oxidant detoxification;"
Injured / Non-injured,B1AWE0;Q6PFA2,B1AWE0;Q6PFA2,0.460133265,0.460133265,0.000229128,3.75E-05,16,B1AWE0;Q6PFA2,Clta,Clathrin light chain A,B1AWE0_MOUSE;Q6PFA2_MOUSE,5,37.56688861,1.375668886,Injured,Non-injured,;,;,;
Injured / Non-injured,Q61133,Q61133,-0.612106791,0.612106791,0.000229652,3.76E-05,16,Q61133,Gstt2,Glutathione S-transferase theta-2,GSTT2_MOUSE,7,-34.57593943,0.654240606,Injured,Non-injured,"nucleus,nucleoplasm,cytosol,extracellular exosome",glutathione transferase activity,"glutathione metabolic process,cellular response to leukemia inhibitory factor"
Injured / Non-injured,Q9D8U8,Q9D8U8,0.54618098,0.54618098,0.000230416,3.76E-05,16,Q9D8U8,Snx5,Sorting nexin-5,SNX5_MOUSE,9,46.02151774,1.460215177,Injured,Non-injured,"ruffle,phagocytic cup,endosome,cytosol,extrinsic component of membrane,cytoplasmic vesicle membrane,retromer complex,extrinsic component of cytoplasmic side of plasma membrane,extrinsic component of endosome membrane,macropinocytic cup,tubular endosome,early endosome membrane","dynactin binding,phosphatidylinositol binding,cadherin binding","intracellular protein transport,endocytosis,pinocytosis,vesicle organization,retrograde transport, endosome to Golgi"
Injured / Non-injured,P62204,P62204,0.497550443,0.497550443,0.000232088,3.79E-05,16,P62204,Calm1,Calmodulin,CALM_MOUSE,11,41.18144014,1.411814401,Injured,Non-injured,,,
Injured / Non-injured,A0A1B0GS58;Q9CQM9,A0A1B0GS58;Q9CQM9,0.490611838,0.490611838,0.000232677,3.79E-05,16,A0A1B0GS58;Q9CQM9,Glrx3,Glutaredoxin-3,A0A1B0GS58_MOUSE;GLRX3_MOUSE,4,40.50406185,1.405040618,Injured,Non-injured,";nucleus,cytosol,cell cortex,Z disc,dendrite,extracellular exosome",";RNA binding,protein kinase C binding,protein binding,electron carrier activity,protein disulfide oxidoreductase activity,identical protein binding,metal ion binding,iron-sulfur cluster binding",";regulation of the force of heart contraction,negative regulation of cardiac muscle hypertrophy,[2Fe-2S] cluster assembly,cell redox homeostasis,oxidation-reduction process,protein maturation by iron-sulfur cluster transfer"
Injured / Non-injured,Q542V3;Q8VE97,Q542V3;Q8VE97,0.812093464,0.812093464,0.000235796,3.84E-05,16,Q542V3;Q8VE97,Srsf4,Serine/arginine-rich-splicing factor 4;Serine/arginine-rich splicing factor 4,Q542V3_MOUSE;SRSF4_MOUSE,2,75.57573369,1.755757337,Injured,Non-injured,;nuclear speck,;RNA binding,";hematopoietic progenitor cell differentiation,mRNA processing,RNA splicing,negative regulation of mRNA splicing, via spliceosome"
Injured / Non-injured,B7ZNH7;K3W4R4;Q80X19;Q80X19-2,B7ZNH7;K3W4R4;Q80X19;Q80X19-2,1.771026908,1.771026908,0.000241051,3.92E-05,16,B7ZNH7;K3W4R4;Q80X19;Q80X19-2,Col14a1,Collagen alpha-1(XIV) chain;Collagen alpha-1(XIV) chain;Collagen alpha-1(XIV) chain;Isoform 2 of Collagen alpha-1(XIV) chain,B7ZNH7_MOUSE;K3W4R4_MOUSE;COEA1_MOUSE;COEA1_MOUSE,21,241.2968047,3.412968047,Injured,Non-injured,";;collagen trimer,interstitial matrix,extracellular space,extracellular exosome,extracellular matrix;",;;RNA binding;,";;ventricular cardiac muscle tissue development,cell adhesion,collagen fibril organization,homeostasis of number of cells within a tissue,regulation of cell growth involved in cardiac muscle cell development;"
Injured / Non-injured,A0A0G2JDF8;Q99MR6;Q99MR6-2;Q99MR6-3;Q99MR6-4,A0A0G2JDF8;Q99MR6;Q99MR6-2;Q99MR6-3;Q99MR6-4,1.303266091,1.303266091,0.00024264,3.94E-05,14,A0A0G2JDF8;Q99MR6;Q99MR6-2;Q99MR6-3;Q99MR6-4,Srrt,Serrate RNA effector molecule homolog (Fragment);Serrate RNA effector molecule homolog;Isoform B of Serrate RNA effector molecule homolog;Isoform C of Serrate RNA effector molecule homolog;Isoform D of Serrate RNA effector molecule homolog,A0A0G2JDF8_MOUSE;SRRT_MOUSE;SRRT_MOUSE;SRRT_MOUSE;SRRT_MOUSE,2,146.7869472,2.467869472,Injured,Non-injured,";nucleoplasm,cytoplasm,protein complex;;;",";DNA binding,RNA binding,protein binding;;;",";transcription, DNA-templated,regulation of transcription, DNA-templated,cell proliferation,primary miRNA processing,positive regulation of neurogenesis,neuronal stem cell population maintenance;;;"
Injured / Non-injured,Q80Y14,Q80Y14,-0.734020358,0.734020358,0.000242899,3.94E-05,16,Q80Y14,Glrx5,"Glutaredoxin-related protein 5, mitochondrial",GLRX5_MOUSE,2,-39.87738597,0.60122614,Injured,Non-injured,"nucleus,mitochondrion,mitochondrial matrix,dendrite,neuronal cell body","molecular_function,electron carrier activity,protein disulfide oxidoreductase activity,metal ion binding,2 iron, 2 sulfur cluster binding","protein lipoylation,hemopoiesis,cell redox homeostasis,oxidation-reduction process"
Injured / Non-injured,P48024,P48024,0.914283284,0.914283284,0.000245175,3.98E-05,16,P48024,Eif1,Eukaryotic translation initiation factor 1,EIF1_MOUSE,5,88.46325727,1.884632573,Injured,Non-injured,"cellular_component,nucleus,cytoplasm","molecular_function,translation initiation factor activity","translational initiation,regulation of translational initiation,dosage compensation by inactivation of X chromosome"
Injured / Non-injured,Q9EPU0;Q9EPU0-2,Q9EPU0;Q9EPU0-2,0.837505077,0.837505077,0.000249059,4.04E-05,16,Q9EPU0;Q9EPU0-2,Upf1,Regulator of nonsense transcripts 1;Isoform 2 of Regulator of nonsense transcripts 1,RENT1_MOUSE,3,78.6957196,1.786957196,Injured,Non-injured,"nuclear chromosome, telomeric region,chromatin,cytoplasmic mRNA processing body,nucleus,nucleoplasm,exon-exon junction complex,supraspliceosomal complex;","chromatin binding,RNA binding,ATP-dependent RNA helicase activity,protein binding,ATP binding,zinc ion binding,telomeric DNA binding;","nuclear-transcribed mRNA catabolic process, nonsense-mediated decay,nuclear-transcribed mRNA catabolic process, endonucleolytic cleavage-dependent decay,nuclear-transcribed mRNA catabolic process,DNA replication,DNA repair,regulation of translational termination,dosage compensation by inactivation of X chromosome,telomere maintenance via semi-conservative replication,regulation of telomere maintenance,cell cycle phase transition,positive regulation of mRNA catabolic process,3'-UTR-mediated mRNA destabilization,histone mRNA catabolic process,cellular response to lipopolysaccharide,cellular response to interleukin-1;"
Injured / Non-injured,Q8K411;Q8K411-2;Q8K411-3,Q8K411;Q8K411-2;Q8K411-3,-0.580264428,0.580264428,0.000252615,4.09E-05,16,Q8K411;Q8K411-2;Q8K411-3,Pitrm1,"Presequence protease, mitochondrial;Isoform 2 of Presequence protease, mitochondrial;Isoform 3 of Presequence protease, mitochondrial",PREP_MOUSE,3,-33.11588241,0.668841176,Injured,Non-injured,"mitochondrion,mitochondrial matrix;;","metalloendopeptidase activity,metal ion binding;;",proteolysis;;
Injured / Non-injured,Q920A5,Q920A5,0.761366942,0.761366942,0.000253898,4.11E-05,16,Q920A5,Scpep1,Retinoid-inducible serine carboxypeptidase,RISC_MOUSE,5,69.50959538,1.695095954,Injured,Non-injured,"cytosol,extracellular exosome",serine-type carboxypeptidase activity,"retinoic acid metabolic process,negative regulation of blood pressure,proteolysis involved in cellular protein catabolic process,Requires Ontology"
Injured / Non-injured,Q8VCA8,Q8VCA8,-0.767171883,0.767171883,0.0002555,4.13E-05,16,Q8VCA8,Scrn2,Secernin-2,SCRN2_MOUSE,10,-41.24318431,0.587568157,Injured,Non-injured,extracellular exosome,"molecular_function,dipeptidase activity","proteolysis,exocytosis"
Injured / Non-injured,E9Q390;Q69ZN7;Q69ZN7-4,E9Q390;Q69ZN7;Q69ZN7-4,3.08752972,3.08752972,0.00025748,4.16E-05,16,E9Q390;Q69ZN7;Q69ZN7-4,Myof,Myoferlin;Myoferlin;Isoform 4 of Myoferlin,E9Q390_MOUSE;MYOF_MOUSE;MYOF_MOUSE,5,750.0394039,8.500394039,Injured,Non-injured,";plasma membrane,caveola,integral component of membrane,cytoplasmic vesicle membrane,cytoplasmic vesicle,nuclear membrane,intracellular membrane-bounded organelle,extracellular exosome;",;phospholipid binding;,";plasma membrane repair,myoblast fusion,regulation of vascular endothelial growth factor receptor signaling pathway,cellular response to heat;"
Injured / Non-injured,Q6ZWN5,Q6ZWN5,1.199210222,1.199210222,0.000258359,4.17E-05,16,Q6ZWN5,Rps9,40S ribosomal protein S9,RS9_MOUSE,7,129.6139384,2.296139384,Injured,Non-injured,"nucleus,nucleolus,cytoplasm,focal adhesion,membrane,cytosolic small ribosomal subunit,intracellular ribonucleoprotein complex,extracellular exosome","RNA binding,structural constituent of ribosome,rRNA binding,translation regulator activity","translation,positive regulation of cell proliferation,positive regulation of translational fidelity"
Injured / Non-injured,A6X935;E9PVD2;E9Q5L2,A6X935;E9PVD2;E9Q5L2,2.538176183,2.538176183,0.00026061,4.20E-05,16,A6X935;E9PVD2;E9Q5L2,Itih4,"Inter alpha-trypsin inhibitor, heavy chain 4;Inter alpha-trypsin inhibitor, heavy chain 4;Inter alpha-trypsin inhibitor, heavy chain 4",ITIH4_MOUSE;E9PVD2_MOUSE;E9Q5L2_MOUSE,25,480.8542421,5.808542421,Injured,Non-injured,"cytoplasm,plasma membrane,extracellular exosome,blood microparticle;;","serine-type endopeptidase inhibitor activity,protein binding,calcium ion binding,hyaluronic acid binding;;","acute-phase response,negative regulation of endopeptidase activity,hyaluronan metabolic process,response to cytokine;;"
Injured / Non-injured,Q91WD5,Q91WD5,-0.797423322,0.797423322,0.000268344,4.32E-05,16,Q91WD5,Ndufs2,"NADH dehydrogenase [ubiquinone] iron-sulfur protein 2, mitochondrial",NDUS2_MOUSE,14,-42.46241085,0.575375891,Injured,Non-injured,"nucleoplasm,mitochondrion,mitochondrial respiratory chain complex I","NADH dehydrogenase (ubiquinone) activity,ubiquitin protein ligase binding,metal ion binding,quinone binding,NAD binding,4 iron, 4 sulfur cluster binding,NADH dehydrogenase activity","response to oxidative stress,mitochondrial ATP synthesis coupled electron transport"
Injured / Non-injured,Q8BFW7,Q8BFW7,0.994184017,0.994184017,0.000268971,4.32E-05,16,Q8BFW7,Lpp,Lipoma-preferred partner homolog,LPP_MOUSE,8,99.19535655,1.991953565,Injured,Non-injured,"nucleus,cytosol,focal adhesion","protein binding,metal ion binding",cell adhesion
Injured / Non-injured,A0A0R4J0I9;Q91ZX7,A0A0R4J0I9;Q91ZX7,1.824036088,1.824036088,0.000269625,4.33E-05,13,A0A0R4J0I9;Q91ZX7,Lrp1,Low density lipoprotein receptor-related protein 1;Prolow-density lipoprotein receptor-related protein 1,A0A0R4J0I9_MOUSE;LRP1_MOUSE,2,254.0703624,3.540703624,Injured,Non-injured,";nucleolus,lysosomal membrane,early endosome,cytosol,integral component of plasma membrane,clathrin-coated pit,focal adhesion,membrane,basolateral plasma membrane,receptor complex,perinuclear region of cytoplasm",";RNA binding,calcium ion binding,protein binding,alpha-2 macroglobulin receptor activity,clathrin heavy chain binding,protein complex binding,apolipoprotein binding",";cardiac septum development,receptor-mediated endocytosis,cholesterol metabolic process,positive regulation of cholesterol efflux,positive regulation of cell death,negative regulation of smooth muscle cell migration,negative regulation of Wnt signaling pathway,positive regulation of protein binding,positive regulation of lipid transport,regulation of cholesterol transport,regulation of phospholipase A2 activity,regulation of actin cytoskeleton organization,aorta morphogenesis,apoptotic cell clearance,transcytosis,positive regulation of endocytosis,coronary vasculature development,beta-amyloid clearance,positive regulation of protein localization to plasma membrane,positive regulation of lysosomal protein catabolic process,negative regulation of platelet-derived growth factor receptor-beta signaling pathway"
Injured / Non-injured,Q9CXW3,Q9CXW3,0.948404018,0.948404018,0.000272902,4.38E-05,16,Q9CXW3,Cacybp,Calcyclin-binding protein,CYBP_MOUSE,2,92.9736705,1.929736705,Injured,Non-injured,"nuclear envelope lumen,nucleoplasm,cytoplasm,cytosol,SCF ubiquitin ligase complex,beta-catenin destruction complex,neuron projection,cell body,extracellular exosome","protein binding,protein domain specific binding,ubiquitin protein ligase binding,protein homodimerization activity","aging,positive regulation of DNA replication,cardiac muscle cell differentiation,response to growth hormone,negative regulation of cell death,cellular response to calcium ion,cellular response to leukemia inhibitory factor"
Injured / Non-injured,Q8K157,Q8K157,-0.870683779,0.870683779,0.000279036,4.47E-05,16,Q8K157,Galm,Aldose 1-epimerase,GALM_MOUSE,4,-45.31124135,0.546887587,Injured,Non-injured,"cytoplasm,extracellular exosome","aldose 1-epimerase activity,carbohydrate binding,protein homodimerization activity","carbohydrate metabolic process,glucose metabolic process,galactose metabolic process,galactose catabolic process via UDP-galactose"
Injured / Non-injured,Q61553,Q61553,2.673694062,2.673694062,0.000280988,4.50E-05,16,Q61553,Fscn1,Fascin,FSCN1_MOUSE,3,538.0608702,6.380608702,Injured,Non-injured,"stress fiber,ruffle,podosome,cytoplasm,cytosol,cytoskeleton,microvillus,cell-cell junction,actin cytoskeleton,lamellipodium,filopodium,growth cone,cell projection membrane,filamentous actin,myelin sheath,microspike,extracellular exosome,invadopodium","RNA binding,actin binding,protein binding,drug binding,protein binding, bridging,cadherin binding,actin filament binding","cell-cell junction assembly,establishment or maintenance of cell polarity,anatomical structure morphogenesis,positive regulation of lamellipodium assembly,cell migration,microspike assembly,actin cytoskeleton organization,regulation of microvillus assembly,regulation of actin cytoskeleton organization,establishment of apical/basal cell polarity,cell motility,actin filament bundle assembly,positive regulation of filopodium assembly,positive regulation of podosome assembly,positive regulation of extracellular matrix disassembly"
Injured / Non-injured,Q925I1;Q925I1-2,Q925I1;Q925I1-2,-0.425240047,0.425240047,0.000284219,4.55E-05,16,Q925I1;Q925I1-2,Atad3,ATPase family AAA domain-containing protein 3;Isoform 2 of ATPase family AAA domain-containing protein 3,ATAD3_MOUSE,6,-25.52851903,0.74471481,Injured,Non-injured,"mitochondrion,mitochondrial inner membrane,integral component of membrane,mitochondrial nucleoid;","molecular_function,ATP binding;","cell growth,negative regulation of apoptotic process;"
Injured / Non-injured,P47955,P47955,0.515414478,0.515414478,0.000285456,4.56E-05,16,P47955,Rplp1,60S acidic ribosomal protein P1,RLA1_MOUSE,2,42.94047402,1.42940474,Injured,Non-injured,cytosolic large ribosomal subunit,"structural constituent of ribosome,protein kinase activator activity","cytoplasmic translation,translational elongation,regulation of translation,activation of protein kinase activity,positive regulation of protein kinase activity"
Injured / Non-injured,Q91WU0,Q91WU0,-0.799445609,0.799445609,0.000286647,4.57E-05,16,Q91WU0,Ces1f,Carboxylesterase 1F,CES1F_MOUSE,25,-42.54300724,0.574569928,Injured,Non-injured,"endoplasmic reticulum,lipid particle,cytosol",carboxylic ester hydrolase activity,short-chain fatty acid catabolic process
Injured / Non-injured,Q9CR16,Q9CR16,0.637338868,0.637338868,0.000287302,4.58E-05,16,Q9CR16,Ppid,Peptidyl-prolyl cis-trans isomerase D,PPID_MOUSE,4,55.54573834,1.555457383,Injured,Non-injured,"nucleus,nucleoplasm,nucleolus,cytoplasm,cytosol","peptidyl-prolyl cis-trans isomerase activity,FK506 binding,transcription factor binding,estrogen receptor binding,Hsp70 protein binding,heat shock protein binding,Hsp90 protein binding","negative regulation of transcription from RNA polymerase II promoter,protein peptidyl-prolyl isomerization,protein folding,protein complex assembly,apoptotic process,protein transport,lipid particle organization,regulation of apoptotic process,positive regulation of apoptotic process,positive regulation of viral genome replication,positive regulation of protein secretion,chaperone-mediated protein folding,cellular response to UV-A"
Injured / Non-injured,P61458,P61458,-1.338106859,1.338106859,0.0002947,4.69E-05,16,P61458,Pcbd1,Pterin-4-alpha-carbinolamine dehydratase,PHS_MOUSE,5,-60.44606477,0.395539352,Injured,Non-injured,"nucleus,nucleoplasm,cytosol,extracellular exosome","transcription coactivator activity,phenylalanine 4-monooxygenase activity,protein binding,4-alpha-hydroxytetrahydrobiopterin dehydratase activity,identical protein binding","transcription, DNA-templated,L-phenylalanine metabolic process,tetrahydrobiopterin biosynthetic process,regulation of protein homodimerization activity,positive regulation of transcription, DNA-templated,protein homotetramerization,protein heterooligomerization,oxidation-reduction process"
Injured / Non-injured,O55013,O55013,0.374450617,0.374450617,0.000299857,4.77E-05,16,O55013,Trappc3,Trafficking protein particle complex subunit 3,TPPC3_MOUSE,2,29.63458075,1.296345807,Injured,Non-injured,"Golgi membrane,endoplasmic reticulum,Golgi apparatus,cytosol,TRAPP complex",protein binding,ER to Golgi vesicle-mediated transport
Injured / Non-injured,P62334,P62334,0.667204395,0.667204395,0.000300828,4.78E-05,16,P62334,Psmc6,26S protease regulatory subunit 10B,PRS10_MOUSE,6,58.79928258,1.587992826,Injured,Non-injured,"proteasome complex,nucleus,proteasome regulatory particle, base subcomplex,membrane,inclusion body,proteasome accessory complex,nuclear proteasome complex,cytosolic proteasome complex,extracellular exosome","ATP binding,TBP-class protein binding,proteasome-activating ATPase activity,identical protein binding","ER-associated ubiquitin-dependent protein catabolic process,positive regulation of RNA polymerase II transcriptional preinitiation complex assembly,positive regulation of inclusion body assembly,positive regulation of proteasomal protein catabolic process"
Injured / Non-injured,Q9QZZ6,Q9QZZ6,1.919350448,1.919350448,0.000302276,4.80E-05,16,Q9QZZ6,Dpt,Dermatopontin,DERM_MOUSE,2,278.2527176,3.782527176,Injured,Non-injured,"proteinaceous extracellular matrix,extracellular space,extracellular matrix,extracellular exosome",molecular_function,"cell adhesion,negative regulation of cell proliferation,collagen fibril organization"
Injured / Non-injured,O35459,O35459,-0.587030313,0.587030313,0.000303567,4.82E-05,16,O35459,Ech1,"Delta(3,5)-Delta(2,4)-dienoyl-CoA isomerase, mitochondrial",ECH1_MOUSE,8,-33.42881812,0.665711819,Injured,Non-injured,"mitochondrion,peroxisome,membrane,extracellular exosome","receptor binding,isomerase activity",fatty acid beta-oxidation
Injured / Non-injured,Q9DB29,Q9DB29,-0.871549658,0.871549658,0.000304861,4.83E-05,16,Q9DB29,Iah1,Isoamyl acetate-hydrolyzing esterase 1 homolog,IAH1_MOUSE,9,-45.34405466,0.546559453,Injured,Non-injured,extracellular exosome,"molecular_function,hydrolase activity","biological_process,lipid catabolic process"
Injured / Non-injured,E9Q7G0,E9Q7G0,0.816894649,0.816894649,0.000310063,4.91E-05,16,E9Q7G0,Numa1,Protein Numa1,E9Q7G0_MOUSE,9,76.1610104,1.761610104,Injured,Non-injured,"Golgi membrane,spindle pole,nucleus,nucleoplasm,chromosome,centrosome,cytosol,spindle microtubule,cell cortex,nuclear matrix,extrinsic component of plasma membrane,dendrite,spindle pole centrosome,microtubule plus-end,microtubule minus-end,neuronal cell body,protein complex,apical part of cell,cortical microtubule,mitotic spindle astral microtubule,extracellular exosome,mitotic spindle,microtubule bundle,mitotic spindle pole,lateral cell cortex,cell cortex region,Requires Ontology,mitotic spindle midzone","microtubule binding,protein C-terminus binding,tubulin binding,protein domain specific binding,protein complex binding,phosphatidylinositol binding,microtubule plus-end binding,microtubule minus-end binding,dynein complex binding,disordered domain specific binding","establishment of mitotic spindle orientation,microtubule bundle formation,chromosome segregation,positive regulation of BMP signaling pathway,astral microtubule organization,positive regulation of microtubule polymerization,positive regulation of intracellular transport,positive regulation of keratinocyte differentiation,cell division,meiotic cell cycle,positive regulation of hair follicle development,positive regulation of chromosome segregation,anastral spindle assembly,regulation of mitotic spindle organization,lung epithelial cell differentiation,regulation of metaphase plate congression,positive regulation of protein localization to spindle pole body,positive regulation of mitotic spindle elongation,positive regulation of protein localization to cell cortex,Requires Ontology"
