Comparison (group1/group2),Group,ProteinGroups,AVG Log2 Ratio,Absolute AVG Log2 Ratio,Pvalue,Qvalue,# of Ratios,UniProtIds,Genes,ProteinDescriptions,ProteinNames,# Unique Total Peptides,% Change,Ratio,Condition Numerator,Condition Denominator,GO Cellular Component,GO Molecular Function,GO Biological Process
Injured / Non-Injured,A0A140T8I9;E9Q3L2,A0A140T8I9;E9Q3L2,-0.990348223,0.990348223,0.122979879,0.043952572,16,A0A140T8I9;E9Q3L2,Pi4ka,Phosphatidylinositol 4-kinase alpha,A0A140T8I9_MOUSE;PI4KA_MOUSE,2,-49.66437346,0.503356265,Injured,Non-Injured,";cytoplasm,plasma membrane,focal adhesion,membrane,viral replication complex,extracellular exosome",";1-phosphatidylinositol 4-kinase activity,ATP binding,kinase activity,cadherin binding",";phosphorylation,actin cytoskeleton organization,viral RNA genome replication,multi-organism membrane organization,viral replication complex formation and maintenance,phosphatidylinositol phosphorylation,phosphatidylinositol-mediated signaling"
Injured / Non-Injured,Q9JHF5,Q9JHF5,1.32459657,1.32459657,0.123530442,0.044123233,16,Q9JHF5,Tcirg1,V-type proton ATPase subunit a,Q9JHF5_MOUSE,2,150.4628393,2.504628393,Injured,Non-Injured,"vacuolar proton-transporting V-type ATPase, V0 domain,mitochondrion,lysosomal membrane,plasma membrane,integral component of membrane,apical plasma membrane,vacuolar proton-transporting V-type ATPase complex","proton-transporting ATPase activity, rotational mechanism,ATPase binding","vacuolar acidification,protein catabolic process in the vacuole,ATP synthesis coupled proton transport,ATP hydrolysis coupled proton transport,macroautophagy,vacuolar proton-transporting V-type ATPase complex assembly"
Injured / Non-Injured,Q9CQS8,Q9CQS8,0.541498962,0.541498962,0.123725801,0.044166894,16,Q9CQS8,Sec61b,Protein transport protein Sec61 subunit beta,SC61B_MOUSE,3,45.54839813,1.455483981,Injured,Non-Injured,"endoplasmic reticulum,Sec61 translocon complex,membrane,integral component of membrane,endoplasmic reticulum Sec complex","RNA binding,ARF guanyl-nucleotide exchange factor activity,ribosome binding,epidermal growth factor binding,P-P-bond-hydrolysis-driven protein transmembrane transporter activity","protein import into nucleus, translocation,SRP-dependent cotranslational protein targeting to membrane, translocation,ER-associated ubiquitin-dependent protein catabolic process,retrograde protein transport, ER to cytosol,posttranslational protein targeting to membrane, translocation,positive regulation of GTPase activity"
Injured / Non-Injured,Q9QWK4,Q9QWK4,1.804446446,1.804446446,0.124056033,0.04425862,16,Q9QWK4,Cd5l,CD5 antigen-like,CD5L_MOUSE,3,249.2951102,3.492951102,Injured,Non-Injured,"cytoplasm,membrane,extracellular exosome,blood microparticle",scavenger receptor activity,"immune system process,receptor-mediated endocytosis,apoptotic process,inflammatory response"
Injured / Non-Injured,Q9CXW3,Q9CXW3,0.322902035,0.322902035,0.124626641,0.044435945,16,Q9CXW3,Cacybp,Calcyclin-binding protein,CYBP_MOUSE,6,25.08441399,1.25084414,Injured,Non-Injured,"nuclear envelope lumen,nucleoplasm,cytoplasm,cytosol,SCF ubiquitin ligase complex,beta-catenin destruction complex,neuron projection,cell body,extracellular exosome","protein binding,protein domain specific binding,ubiquitin protein ligase binding,protein homodimerization activity","aging,positive regulation of DNA replication,cardiac muscle cell differentiation,response to growth hormone,negative regulation of cell death,cellular response to calcium ion,cellular response to leukemia inhibitory factor"
Injured / Non-Injured,P17809,P17809,-0.748909666,0.748909666,0.125053304,0.044561767,16,P17809,Slc2a1,"Solute carrier family 2, facilitated glucose transporter member 1",GTR1_MOUSE,2,-40.49468941,0.595053106,Injured,Non-Injured,"female pronucleus,intracellular,cytoplasm,cytosol,plasma membrane,integral component of plasma membrane,caveola,intercalated disc,membrane,basolateral plasma membrane,apical plasma membrane,Z disc,midbody,cortical actin cytoskeleton,vesicle,sarcolemma,melanosome,membrane raft,extracellular exosome,blood microparticle","glucose transmembrane transporter activity,protein binding,kinase binding,dehydroascorbic acid transporter activity,identical protein binding,xenobiotic transporter activity,protein self-association,D-glucose transmembrane transporter activity","protein complex assembly,female pregnancy,glucose transport,cerebral cortex development,response to insulin,cellular response to glucose starvation,xenobiotic transport,dehydroascorbic acid transport,cellular response to mechanical stimulus,cellular hyperosmotic response,response to Thyroglobulin triiodothyronine,glucose transmembrane transport"
Injured / Non-Injured,P30115,P30115,-0.400307941,0.400307941,0.125182889,0.044581642,16,P30115,Gsta3,Glutathione S-transferase A3,GSTA3_MOUSE,4,-24.23034631,0.757696537,Injured,Non-Injured,"cytosol,extracellular exosome",glutathione transferase activity,"ureteric bud development,glutathione metabolic process,aflatoxin catabolic process"
Injured / Non-Injured,Q9CQM5,Q9CQM5,-0.360038317,0.360038317,0.125848761,0.04479237,16,Q9CQM5,Txndc17,Thioredoxin domain-containing protein 17,TXD17_MOUSE,4,-22.0856114,0.779143886,Injured,Non-Injured,"cytosol,extracellular exosome","peroxidase activity,protein-disulfide reductase activity","tumor necrosis factor-mediated signaling pathway,oxidation-reduction process,cellular oxidant detoxification"
Injured / Non-Injured,A0A0J9YUS5;E9PVC5;E9PVC6;E9Q9E1;Q6NZJ6,A0A0J9YUS5;E9PVC5;E9PVC6;E9Q9E1;Q6NZJ6,0.490648283,0.490648283,0.126253997,0.044812934,16,A0A0J9YUS5;E9PVC5;E9PVC6;E9Q9E1;Q6NZJ6,Eif4g1,Eukaryotic translation initiation factor 4 gamma 1,A0A0J9YUS5_MOUSE;E9PVC5_MOUSE;E9PVC6_MOUSE;E9Q9E1_MOUSE;IF4G1_MOUSE,16,40.5076113,1.405076113,Injured,Non-Injured,";;;;nucleus,cytoplasm,polysome,membrane,eukaryotic translation initiation factor 4F complex",";;;;RNA binding,mRNA binding,translation initiation factor activity,protein binding,ATP binding,translation factor activity, RNA binding,eukaryotic initiation factor 4E binding,identical protein binding,cadherin binding",";;;;behavioral fear response,translation,translational initiation,regulation of translational initiation,mitochondrion organization,positive regulation of cell proliferation,negative regulation of autophagy,negative regulation of peptidyl-threonine phosphorylation,positive regulation of cell death,positive regulation of cell growth,positive regulation of cellular protein metabolic process,positive regulation of peptidyl-serine phosphorylation,cellular macromolecule biosynthetic process,positive regulation of neuron differentiation,positive regulation of G1/S transition of mitotic cell cycle,Requires Ontology,positive regulation of energy homeostasis"
Injured / Non-Injured,A0A171EBL2;E9Q555,A0A171EBL2;E9Q555,1.017266136,1.017266136,0.126129213,0.044812934,16,A0A171EBL2;E9Q555,Rnf213,E3 ubiquitin-protein ligase RNF213,A0A171EBL2_MOUSE;RN213_MOUSE,2,102.4079753,2.024079753,Injured,Non-Injured,";nucleolus,cytoplasm,cytosol,membrane",";ubiquitin-protein transferase activity,ATPase activity,metal ion binding",";angiogenesis,sprouting angiogenesis,ubiquitin-dependent protein catabolic process,protein ubiquitination,protein homooligomerization,protein autoubiquitination,negative regulation of non-canonical Wnt signaling pathway"
Injured / Non-Injured,Q6PDL0,Q6PDL0,1.088053977,1.088053977,0.126162595,0.044812934,16,Q6PDL0,Dync1li2,Cytoplasmic dynein 1 light intermediate chain 2,DC1L2_MOUSE,2,112.5870885,2.125870885,Injured,Non-Injured,"kinetochore,lysosome,late endosome,centrosome,cytoplasmic dynein complex,microtubule,membrane","microtubule motor activity,protein binding,ATP binding,dynein heavy chain binding","microtubule cytoskeleton organization,transport,microtubule-based movement,protein homooligomerization,centrosome localization,cellular response to nerve growth factor stimulus"
Injured / Non-Injured,Q9CQE8,Q9CQE8,0.44264242,0.44264242,0.126128988,0.044812934,16,Q9CQE8,NaN,UPF0568 protein C14orf166 homolog,CN166_MOUSE,12,35.90913419,1.359091342,Injured,Non-Injured,"nucleus,nucleoplasm,cytoplasm,microtubule organizing center,cytosol,perinuclear region of cytoplasm,tRNA-splicing ligase complex","RNA polymerase II core binding,RNA binding,identical protein binding","transcription, DNA-templated,tRNA splicing, via endonucleolytic cleavage and ligation,positive regulation of transcription from RNA polymerase II promoter"
Injured / Non-Injured,Q9JK38,Q9JK38,0.269524072,0.269524072,0.126277505,0.044812934,16,Q9JK38,Gnpnat1,Glucosamine 6-phosphate N-acetyltransferase,GNA1_MOUSE,4,20.54101115,1.205410111,Injured,Non-Injured,"Golgi membrane,late endosome,endoplasmic reticulum-Golgi intermediate compartment,Golgi apparatus,endosome membrane","glucosamine 6-phosphate N-acetyltransferase activity,identical protein binding,monosaccharide binding","liver development,glucosamine metabolic process,N-acetylglucosamine metabolic process,UDP-N-acetylglucosamine biosynthetic process,cellular response to leukemia inhibitory factor"
Injured / Non-Injured,Q6P542,Q6P542,0.424976733,0.424976733,0.126961079,0.045029061,16,Q6P542,Abcf1,ATP-binding cassette sub-family F member 1,ABCF1_MOUSE,3,34.25508509,1.342550851,Injured,Non-Injured,"nuclear envelope,nucleoplasm,cytoplasm,cytosol,membrane,polysomal ribosome","RNA binding,ATP binding,translation activator activity,ATPase activity,ribosome binding","translational initiation,positive regulation of translation,ribosome biogenesis"
Injured / Non-Injured,F8WIB1;P61211,F8WIB1;P61211,0.435116683,0.435116683,0.128169143,0.045430847,16,F8WIB1;P61211,Arl1,ADP-ribosylation factor-like protein 1 (Fragment);ADP-ribosylation factor-like protein 1,F8WIB1_MOUSE;ARL1_MOUSE,3,35.20201783,1.352020178,Injured,Non-Injured,";Golgi membrane,cytoplasm,Golgi apparatus,trans-Golgi network,cytosol,extracellular exosome",";GTPase activity,GTP binding,enzyme activator activity,protein domain specific binding,metal ion binding",";Golgi organization,small GTPase mediated signal transduction,toxin metabolic process,activation of phospholipase D activity,protein localization to Golgi apparatus,retrograde transport, endosome to Golgi,Golgi vesicle transport"
Injured / Non-Injured,Q9QUJ7;Q9QUJ7-2,Q9QUJ7;Q9QUJ7-2,0.237055918,0.237055918,0.128549763,0.045539036,16,Q9QUJ7;Q9QUJ7-2,Acsl4,Long-chain-fatty-acid--CoA ligase 4;Isoform Short of Long-chain-fatty-acid--CoA ligase 4,ACSL4_MOUSE,3,17.8585088,1.178585088,Injured,Non-Injured,"cytoplasm,mitochondrion,mitochondrial outer membrane,peroxisomal membrane,endoplasmic reticulum membrane,lipid particle,membrane,integral component of membrane,neuronal cell body,ER-mitochondrion membrane contact site,extracellular exosome;","long-chain fatty acid-CoA ligase activity,ATP binding,very long-chain fatty acid-CoA ligase activity,arachidonate-CoA ligase activity,decanoate--CoA ligase activity;","long-chain fatty acid metabolic process,lipid metabolic process,triglyceride metabolic process,response to nutrient,lipid biosynthetic process,fatty acid transport,regulation of fatty acid metabolic process,neuron differentiation,positive regulation of cell growth,negative regulation of prostaglandin secretion,embryonic process involved in female pregnancy,dendritic spine development,response to interleukin-15;"
Injured / Non-Injured,F6TCF9;Q60739;Q60739-2,F6TCF9;Q60739;Q60739-2,0.655769048,0.655769048,0.129869117,0.045953408,16,F6TCF9;Q60739;Q60739-2,Bag1,BAG family molecular chaperone regulator 1;BAG family molecular chaperone regulator 1;Isoform 2 of BAG family molecular chaperone regulator 1,F6TCF9_MOUSE;BAG1_MOUSE;BAG1_MOUSE,2,57.54555471,1.575455547,Injured,Non-Injured,";nucleus,cytoplasm,cytosol;",";adenyl-nucleotide exchange factor activity,protein binding,chaperone binding,phosphoprotein binding;",";negative regulation of protein phosphorylation,apoptotic process,neuron differentiation,negative regulation of apoptotic process,positive regulation of neuron apoptotic process,positive regulation of transcription from RNA polymerase II promoter,regulation of catalytic activity,chaperone cofactor-dependent protein refolding,protein localization to mitochondrion,negative regulation of motor neuron apoptotic process;"
Injured / Non-Injured,Q924L1,Q924L1,-0.541259444,0.541259444,0.129871634,0.045953408,16,Q924L1,Letmd1,LETM1 domain-containing protein 1,LTMD1_MOUSE,2,-31.28292391,0.687170761,Injured,Non-Injured,"nucleoplasm,mitochondrion,mitochondrial outer membrane,mitochondrial inner membrane,integral component of membrane","molecular_function,ribosome binding",cellular metal ion homeostasis
Injured / Non-Injured,P49935,P49935,-0.346183656,0.346183656,0.129961595,0.045958316,16,P49935,Ctsh,Pro-cathepsin H,CATH_MOUSE,6,-21.33377038,0.786662296,Injured,Non-Injured,"extracellular space,lysosome,cytosol,cytoplasmic ribonucleoprotein granule,intracellular membrane-bounded organelle,extracellular exosome,alveolar lamellar body","endopeptidase activity,aminopeptidase activity,cysteine-type endopeptidase activity,serine-type endopeptidase activity,peptidase activity,cysteine-type peptidase activity,cysteine-type endopeptidase activator activity involved in apoptotic process,peptidase activator activity involved in apoptotic process,HLA-A specific activating MHC class I receptor activity,thyroid hormone binding","metanephros development,T cell mediated cytotoxicity,immune response-regulating signaling pathway,proteolysis,apoptotic process,activation of cysteine-type endopeptidase activity involved in apoptotic process,positive regulation of cell proliferation,positive regulation of gene expression,positive regulation of epithelial cell migration,neuropeptide catabolic process,bradykinin catabolic process,positive regulation of peptidase activity,positive regulation of cell migration,zymogen activation,protein destabilization,response to retinoic acid,membrane protein proteolysis,negative regulation of apoptotic process,surfactant homeostasis,positive regulation of angiogenesis,proteolysis involved in cellular protein catabolic process,dichotomous subdivision of terminal units involved in lung branching,ERK1 and ERK2 cascade,cellular response to thyroid hormone stimulus,positive regulation of apoptotic signaling pathway"
Injured / Non-Injured,P11438,P11438,0.341912557,0.341912557,0.130166328,0.045976879,16,P11438,Lamp1,Lysosome-associated membrane glycoprotein 1,LAMP1_MOUSE,3,26.7435699,1.267435699,Injured,Non-Injured,"cytoplasm,lysosome,endosome,late endosome,multivesicular body,cytosol,plasma membrane,synaptic vesicle,external side of plasma membrane,cell surface,endosome membrane,membrane,integral component of membrane,dendrite,vesicle,sarcolemma,melanosome,neuronal cell body,cytolytic granule,autolysosome,phagocytic vesicle,perinuclear region of cytoplasm,phagolysosome membrane,extracellular exosome,alveolar lamellar body","protein binding,enzyme binding,protein domain specific binding","spermatogenesis,granzyme-mediated apoptotic signaling pathway,positive regulation of natural killer cell degranulation,positive regulation of natural killer cell mediated cytotoxicity,autophagic cell death,protein stabilization,establishment of protein localization to organelle,Golgi to lysosome transport,regulation of organelle transport along microtubule"
Injured / Non-Injured,Q61171,Q61171,-0.390175707,0.390175707,0.130119193,0.045976879,16,Q61171,Prdx2,Peroxiredoxin-2,PRDX2_MOUSE,11,-23.69633318,0.763036668,Injured,Non-Injured,"mitochondrion,cytosol,myelin sheath,extracellular exosome","peroxidase activity,protein binding,thioredoxin peroxidase activity,selenium binding,antioxidant activity","activation of MAPK activity,respiratory burst involved in inflammatory response,response to oxidative stress,regulation of hydrogen peroxide metabolic process,removal of superoxide radicals,positive regulation of blood coagulation,negative regulation of lipopolysaccharide-mediated signaling pathway,negative regulation of NF-kappaB transcription factor activity,response to lipopolysaccharide,cellular response to oxidative stress,T cell proliferation,hydrogen peroxide metabolic process,hydrogen peroxide catabolic process,regulation of apoptotic process,cell redox homeostasis,negative regulation of T cell differentiation,thymus development,homeostasis of number of cells,oxidation-reduction process,negative regulation of reactive oxygen species metabolic process,negative regulation of extrinsic apoptotic signaling pathway,negative regulation of extrinsic apoptotic signaling pathway in absence of ligand"
Injured / Non-Injured,A3KFU5;A3KFU8;D3Z5M2;Q6PHQ9;Q91YZ8,A3KFU5;A3KFU8;D3Z5M2;Q6PHQ9;Q91YZ8,0.486429726,0.486429726,0.130700995,0.04613875,16,A3KFU5;A3KFU8;D3Z5M2;Q6PHQ9;Q91YZ8,Pabpc4;Pabpc4;Gm10110;Pabpc4;Pabpc4,Polyadenylate-binding protein,A3KFU5_MOUSE;A3KFU8_MOUSE;D3Z5M2_MOUSE;Q6PHQ9_MOUSE;Q91YZ8_MOUSE,7,40.09735572,1.400973557,Injured,Non-Injured,";;cellular_component,cytoplasm;nucleus,cytoplasm,cytosol,cytoplasmic stress granule,intracellular ribonucleoprotein complex;",";;molecular_function,RNA binding;RNA binding,mRNA binding,poly(A) binding,poly(U) RNA binding,poly(C) RNA binding;",";;biological_process;regulation of mRNA stability,myeloid cell development;"
Injured / Non-Injured,D3YWF8;D3Z198;Q9CQE3,D3YWF8;D3Z198;Q9CQE3,-0.457624436,0.457624436,0.130928105,0.046184339,16,D3YWF8;D3Z198;Q9CQE3,Mrps17,"28S ribosomal protein S17, mitochondrial (Fragment);28S ribosomal protein S17, mitochondrial (Fragment);28S ribosomal protein S17, mitochondrial",D3YWF8_MOUSE;D3Z198_MOUSE;RT17_MOUSE,2,-27.18156885,0.728184311,Injured,Non-Injured,";;mitochondrion,mitochondrial small ribosomal subunit",";;structural constituent of ribosome,rRNA binding",;;mitochondrial translation
Injured / Non-Injured,Q8BRF7;Q8BRF7-3,Q8BRF7;Q8BRF7-3,0.425222513,0.425222513,0.130983068,0.046184339,16,Q8BRF7;Q8BRF7-3,Scfd1,Sec1 family domain-containing protein 1;Isoform 3 of Sec1 family domain-containing protein 1,SCFD1_MOUSE,8,34.27795896,1.34277959,Injured,Non-Injured,"endoplasmic reticulum membrane,Golgi-associated vesicle,cis-Golgi network,plasma membrane,Golgi transport complex,Golgi cisterna membrane,SNARE complex;","syntaxin binding,protein N-terminus binding;","cell morphogenesis,response to hypoxia,retrograde vesicle-mediated transport, Golgi to ER,post-Golgi vesicle-mediated transport,vesicle docking involved in exocytosis,phagocytosis,response to toxic substance,protein transport,regulation of protein transport,regulation of ER to Golgi vesicle-mediated transport,toxin transport,negative regulation of autophagosome assembly;"
Injured / Non-Injured,Q61792,Q61792,0.488029601,0.488029601,0.131422197,0.046312139,16,Q61792,Lasp1,LIM and SH3 domain protein 1,LASP1_MOUSE,12,40.25280271,1.402528027,Injured,Non-Injured,"cytoplasm,focal adhesion,cortical actin cytoskeleton,extracellular exosome","protein binding,ion transmembrane transporter activity,cadherin binding,metal ion binding,actin filament binding","ion transport,ion transmembrane transport"
Injured / Non-Injured,Q9JIX0,Q9JIX0,0.674421443,0.674421443,0.132049946,0.04650622,16,Q9JIX0,Eny2,Transcription and mRNA export factor ENY2,ENY2_MOUSE,3,59.5956626,1.595956626,Injured,Non-Injured,"SAGA complex,nuclear pore,nucleoplasm,mitochondrion,DUBm complex","chromatin binding,transcription coactivator activity,ligand-dependent nuclear receptor transcription coactivator activity","transcription, DNA-templated,regulation of transcription from RNA polymerase II promoter,histone deubiquitination,poly(A)+ mRNA export from nucleus,positive regulation of transcription, DNA-templated,negative regulation of insulin secretion involved in cellular response to glucose stimulus"
Injured / Non-Injured,Q61503,Q61503,0.574808191,0.574808191,0.132130844,0.046507593,16,Q61503,Nt5e,5'-nucleotidase,5NTD_MOUSE,2,48.9479421,1.489479421,Injured,Non-Injured,"cytosol,plasma membrane,cell surface,membrane,anchored component of membrane,extracellular exosome","nucleotide binding,5'-nucleotidase activity,metal ion binding","AMP catabolic process,leukocyte cell-cell adhesion,dephosphorylation,adenosine biosynthetic process,negative regulation of inflammatory response"
Injured / Non-Injured,O54988;O54988-2,O54988;O54988-2,0.300071049,0.300071049,0.132251936,0.046523104,16,O54988;O54988-2,Slk,STE20-like serine/threonine-protein kinase;Isoform 2 of STE20-like serine/threonine-protein kinase,SLK_MOUSE,3,23.12050454,1.231205045,Injured,Non-Injured,"cytoplasm,cell leading edge,perinuclear region of cytoplasm,extracellular exosome;","protein serine/threonine kinase activity,protein binding,ATP binding,identical protein binding,protein homodimerization activity,cadherin binding;","apoptotic process,regulation of mitotic cell cycle,signal transduction by protein phosphorylation,regulation of cell migration,stress-activated protein kinase signaling cascade,cytoplasmic microtubule organization,activation of protein kinase activity,regulation of apoptotic process,protein autophosphorylation,regulation of focal adhesion assembly;"
Injured / Non-Injured,Q02257,Q02257,0.486601394,0.486601394,0.13256839,0.046580167,16,Q02257,Jup,Junction plakoglobin,PLAK_MOUSE,7,40.11402713,1.401140271,Injured,Non-Injured,"nucleus,cytoplasm,cytosol,intermediate filament,plasma membrane,cell-cell junction,cell-cell adherens junction,fascia adherens,focal adhesion,cytoplasmic side of plasma membrane,intercalated disc,actin cytoskeleton,membrane,apicolateral plasma membrane,lateral plasma membrane,catenin complex,Z disc,desmosome,extracellular matrix,protein-DNA complex,extracellular exosome,gamma-catenin-TCF7L2 complex","transcription coactivator activity,signal transducer activity,structural molecule activity,protein binding,protein kinase binding,protein phosphatase binding,alpha-catenin binding,cadherin binding,cell adhesion molecule binding","desmosome assembly,cell adhesion,signal transduction,cell migration,adherens junction assembly,regulation of cell proliferation,positive regulation of protein import into nucleus,skin development,detection of mechanical stimulus,positive regulation of sequence-specific DNA binding transcription factor activity,protein heterooligomerization,cellular response to indole-3-methanol,protein localization to plasma membrane,bundle of His cell-Purkinje myocyte adhesion involved in cell communication,regulation of heart rate by cardiac conduction,cell-cell adhesion,regulation of ventricular cardiac muscle cell action potential"
Injured / Non-Injured,Q4LDF6;Q61405,Q4LDF6;Q61405,1.460296781,1.460296781,0.13253852,0.046580167,16,Q4LDF6;Q61405,Cfhr2,Protein Cfhr2;Complement factor H-related protein,Q4LDF6_MOUSE;Q61405_MOUSE,2,175.1649629,2.751649629,Injured,Non-Injured,;,;,;
Injured / Non-Injured,Q9WU28,Q9WU28,0.382809096,0.382809096,0.132819148,0.046641143,16,Q9WU28,Pfdn5,Prefoldin subunit 5,PFD5_MOUSE,3,30.38781889,1.303878189,Injured,Non-Injured,"nucleus,cytoplasm,prefoldin complex",unfolded protein binding,"regulation of transcription, DNA-templated,protein folding,negative regulation of transcription, DNA-templated,retina development in camera-type eye,negative regulation of canonical Wnt signaling pathway"
Injured / Non-Injured,Q9D1B9,Q9D1B9,-0.541520944,0.541520944,0.133324651,0.046764279,16,Q9D1B9,Mrpl28,"39S ribosomal protein L28, mitochondrial",RM28_MOUSE,2,-31.29537832,0.687046217,Injured,Non-Injured,"mitochondrion,mitochondrial ribosome,mitochondrial large ribosomal subunit,cytosol","RNA binding,structural constituent of ribosome",biological_process
Injured / Non-Injured,Q9D2G2,Q9D2G2,-0.485246554,0.485246554,0.133305399,0.046764279,16,Q9D2G2,Dlst,"Dihydrolipoyllysine-residue succinyltransferase component of 2-oxoglutarate dehydrogenase complex, mitochondrial",ODO2_MOUSE,14,-28.56250262,0.714374974,Injured,Non-Injured,"nucleus,mitochondrion,membrane,myelin sheath,oxoglutarate dehydrogenase complex,extracellular exosome",dihydrolipoyllysine-residue succinyltransferase activity,"tricarboxylic acid cycle,L-lysine catabolic process to acetyl-CoA via saccharopine"
Injured / Non-Injured,P43274,P43274,0.402898476,0.402898476,0.13396384,0.046961207,16,P43274,Hist1h1e,Histone H1.4,H14_MOUSE,4,32.21615599,1.32216156,Injured,Non-Injured,"nuclear nucleosome,nucleus,nuclear heterochromatin,extracellular exosome,nucleolus","DNA binding,double-stranded DNA binding,RNA binding,calcium ion binding,protein binding,ATP binding,GTP binding,AMP binding,chromatin DNA binding,dATP binding,ADP binding","negative regulation of transcription from RNA polymerase II promoter,nucleosome assembly,regulation of transcription from RNA polymerase II promoter,nucleosome positioning,histone H3-K4 trimethylation,histone H3-K27 trimethylation"
Injured / Non-Injured,Q8VCT3,Q8VCT3,0.327055277,0.327055277,0.134243168,0.047031829,16,Q8VCT3,Rnpep,Aminopeptidase B,AMPB_MOUSE,11,25.44502677,1.254450268,Injured,Non-Injured,"extracellular region,plasma membrane,secretory granule,extracellular exosome","aminopeptidase activity,zinc ion binding,peptide binding,metalloaminopeptidase activity","proteolysis,peptide catabolic process,negative regulation of blood pressure"
Injured / Non-Injured,A0A0J9YU62;A0A0J9YUM4;O88712;O88712-2,A0A0J9YU62;A0A0J9YUM4;O88712;O88712-2,0.375103942,0.375103942,0.134323642,0.047032742,16,A0A0J9YU62;A0A0J9YUM4;O88712;O88712-2,Ctbp1,C-terminal-binding protein 1;C-terminal-binding protein 1;C-terminal-binding protein 1;Isoform 2 of C-terminal-binding protein 1,A0A0J9YU62_MOUSE;A0A0J9YUM4_MOUSE;CTBP1_MOUSE;CTBP1_MOUSE,8,29.69329916,1.296932992,Injured,Non-Injured,";;nucleus,nucleoplasm,transcription factor complex,cytosol,transcriptional repressor complex;",";;RNA polymerase II transcription corepressor activity,transcription factor activity, sequence-specific DNA binding,transcription corepressor activity,protein binding,transcription factor binding,hydroxypyruvate reductase activity,protein domain specific binding,glyoxylate reductase (NADP) activity,identical protein binding,protein homodimerization activity,NAD binding,repressing transcription factor binding;",";;negative regulation of transcription from RNA polymerase II promoter,transcription, DNA-templated,positive regulation of histone deacetylation,negative regulation of histone acetylation,negative regulation of transcription, DNA-templated,white fat cell differentiation,regulation of cell cycle,oxidation-reduction process,negative regulation of histone H4 acetylation,negative regulation of transcription from RNA polymerase II promoter by histone modification;"
Injured / Non-Injured,D3YXG2;Q9QZ08,D3YXG2;Q9QZ08,0.601862499,0.601862499,0.134460121,0.047053252,16,D3YXG2;Q9QZ08,Nagk,N-acetyl-D-glucosamine kinase,D3YXG2_MOUSE;NAGK_MOUSE,4,51.76745988,1.517674599,Injured,Non-Injured,;extracellular exosome,";ATP binding,N-acylmannosamine kinase activity,N-acetylglucosamine kinase activity",";N-acetylglucosamine metabolic process,N-acetylneuraminate catabolic process,carbohydrate phosphorylation"
Injured / Non-Injured,Q8C181;Q8C181-2;Q8C181-3;Q8C181-4,Q8C181;Q8C181-2;Q8C181-3;Q8C181-4,0.710789373,0.710789373,0.134779178,0.047110315,16,Q8C181;Q8C181-2;Q8C181-3;Q8C181-4,Mbnl2,Muscleblind-like protein 2;Isoform 2 of Muscleblind-like protein 2;Isoform 3 of Muscleblind-like protein 2;Isoform 4 of Muscleblind-like protein 2,MBNL2_MOUSE,4,63.66993953,1.636699395,Injured,Non-Injured,"nucleoplasm,cytoplasm;;;","RNA binding,metal ion binding;;;","regulation of alternative mRNA splicing, via spliceosome,mRNA processing,RNA splicing,regulation of RNA splicing;;;"
Injured / Non-Injured,Q9DAR7,Q9DAR7,0.377087653,0.377087653,0.13470795,0.047110315,16,Q9DAR7,Dcps,m7GpppX diphosphatase,DCPS_MOUSE,9,29.87175057,1.298717506,Injured,Non-Injured,"cytoplasmic mRNA processing body,nucleus,nucleoplasm,cytoplasm,mitochondrion,cytosol","RNA 7-methylguanosine cap binding,m7G(5')pppN diphosphatase activity","deadenylation-dependent decapping of nuclear-transcribed mRNA,cellular response to menadione,negative regulation of programmed cell death,mRNA cis splicing, via spliceosome"
Injured / Non-Injured,Q9JIG7,Q9JIG7,0.513548844,0.513548844,0.135823657,0.04744794,16,Q9JIG7,Ccdc22,Coiled-coil domain-containing protein 22,CCD22_MOUSE,6,42.75574878,1.427557488,Injured,Non-Injured,"cellular_component,endosome","molecular_function,protein binding,cullin family protein binding","cellular copper ion homeostasis,Golgi to plasma membrane transport,cytoplasmic sequestering of NF-kappaB,biological_process,protein transport,cholesterol homeostasis,positive regulation of I-kappaB kinase/NF-kappaB signaling,negative regulation of I-kappaB kinase/NF-kappaB signaling,regulation of plasma lipoprotein particle levels,positive regulation of protein ubiquitination involved in ubiquitin-dependent protein catabolic process"
