Comparison (group1/group2),Group,ProteinGroups,AVG Log2 Ratio,Absolute AVG Log2 Ratio,Pvalue,Qvalue,# of Ratios,UniProtIds,Genes,ProteinDescriptions,ProteinNames,# Unique Total Peptides,% Change,Ratio,Condition Numerator,Condition Denominator,GO Cellular Component,GO Molecular Function,GO Biological Process
Injured / Non-Injured,G3UXZ5;P97371,G3UXZ5;P97371,1.221615931,1.221615931,0.010732857,0.004550217,16,G3UXZ5;P97371,Psme1,Proteasome activator complex subunit 1 (Fragment);Proteasome activator complex subunit 1,G3UXZ5_MOUSE;PSME1_MOUSE,7,133.2077819,2.332077819,Injured,Non-Injured,";proteasome complex,cytoplasm,proteasome activator complex,extracellular exosome",";protein binding,endopeptidase activator activity",";positive regulation of endopeptidase activity,antigen processing and presentation of exogenous antigen,regulation of proteasomal protein catabolic process,regulation of G1/S transition of mitotic cell cycle"
Injured / Non-Injured,Q6P5E4,Q6P5E4,1.013208537,1.013208537,0.01087088,0.00460322,16,Q6P5E4,Uggt1,UDP-glucose:glycoprotein glucosyltransferase 1,UGGG1_MOUSE,5,101.8395,2.018395,Injured,Non-Injured,"endoplasmic reticulum,endoplasmic reticulum lumen,endoplasmic reticulum-Golgi intermediate compartment,protein complex,extracellular exosome","UDP-glucose:glycoprotein glucosyltransferase activity,protein binding,unfolded protein binding","protein N-linked glycosylation via asparagine,endoplasmic reticulum unfolded protein response,'de novo' posttranslational protein folding,ER-associated misfolded protein catabolic process,UDP-glucosylation"
Injured / Non-Injured,P03953;P03953-2,P03953;P03953-2,2.12738233,2.12738233,0.010916524,0.004617024,16,P03953;P03953-2,Cfd,Complement factor D;Isoform 2 of Complement factor D,CFAD_MOUSE,4,336.9239926,4.369239926,Injured,Non-Injured,"extracellular space,extracellular exosome;",serine-type endopeptidase activity;,"proteolysis,complement activation, alternative pathway;"
Injured / Non-Injured,Q6PFB2;Q8VE37,Q6PFB2;Q8VE37,0.71929598,0.71929598,0.010984558,0.004640255,16,Q6PFB2;Q8VE37,Rcc1,Rcc1 protein;Regulator of chromosome condensation,Q6PFB2_MOUSE;RCC1_MOUSE,3,64.63784234,1.646378423,Injured,Non-Injured,";nuclear chromatin,condensed nuclear chromosome,nucleus,nucleoplasm,cytoplasm,nuclear membrane,protein complex",";chromatin binding,Ran guanyl-nucleotide exchange factor activity,Ran GTPase binding,nucleosome binding,nucleosomal DNA binding,histone binding,sulfate binding,protein heterodimerization activity",";G1/S transition of mitotic cell cycle,mitotic spindle organization,chromosome segregation,regulation of mitotic nuclear division,positive regulation of GTPase activity,spindle assembly,protein heterotetramerization,cell division"
Injured / Non-Injured,Q00PI9,Q00PI9,0.915571245,0.915571245,0.011005706,0.004643647,16,Q00PI9,Hnrnpul2,Heterogeneous nuclear ribonucleoprotein U-like protein 2,HNRL2_MOUSE,7,88.6315824,1.886315824,Injured,Non-Injured,"nucleus,nucleoplasm,membrane","RNA binding,protein binding",biological_process
Injured / Non-Injured,P97449,P97449,-0.707856739,0.707856739,0.011174289,0.004706269,16,P97449,Anpep,Aminopeptidase N,AMPN_MOUSE,31,-38.77710118,0.612228988,Injured,Non-Injured,"extracellular space,nucleus,cytoplasm,lysosomal membrane,endoplasmic reticulum-Golgi intermediate compartment,plasma membrane,external side of plasma membrane,integral component of membrane,extracellular exosome","zinc ion binding,peptide binding,metalloaminopeptidase activity","angiogenesis,proteolysis,signal transduction,cell-cell signaling,regulation of blood pressure,cell differentiation,peptide catabolic process"
Injured / Non-Injured,Q91XL1,Q91XL1,2.965056697,2.965056697,0.011180711,0.004706269,16,Q91XL1,Lrg1,Leucine-rich HEV glycoprotein,Q91XL1_MOUSE,5,680.8560951,7.808560951,Injured,Non-Injured,"extracellular space,intracellular membrane-bounded organelle,extracellular exosome",transforming growth factor beta receptor binding,"positive regulation of endothelial cell proliferation,positive regulation of transforming growth factor beta receptor signaling pathway,positive regulation of angiogenesis,brown fat cell differentiation"
Injured / Non-Injured,A0A1B0GR19;A0A1B0GR86;A0A1B0GS22;A0A1B0GSK5;Q8BH97,A0A1B0GR19;A0A1B0GR86;A0A1B0GS22;A0A1B0GSK5;Q8BH97,2.412592519,2.412592519,0.011240397,0.004725773,16,A0A1B0GR19;A0A1B0GR86;A0A1B0GS22;A0A1B0GSK5;Q8BH97,Rcn3,Reticulocalbin-3 (Fragment);Reticulocalbin-3 (Fragment);Reticulocalbin-3 (Fragment);Reticulocalbin-3 (Fragment);Reticulocalbin-3,A0A1B0GR19_MOUSE;A0A1B0GR86_MOUSE;A0A1B0GS22_MOUSE;A0A1B0GSK5_MOUSE;RCN3_MOUSE,2,432.430242,5.32430242,Injured,Non-Injured,;;;;endoplasmic reticulum lumen,;;;;calcium ion binding,;;;;biological_process
Injured / Non-Injured,Q61503,Q61503,0.74659153,0.74659153,0.01126213,0.004729293,16,Q61503,Nt5e,5'-nucleotidase,5NTD_MOUSE,3,67.7824165,1.677824165,Injured,Non-Injured,"cytosol,plasma membrane,cell surface,membrane,anchored component of membrane,extracellular exosome","nucleotide binding,5'-nucleotidase activity,metal ion binding","AMP catabolic process,leukocyte cell-cell adhesion,dephosphorylation,adenosine biosynthetic process,negative regulation of inflammatory response"
Injured / Non-Injured,Q91WM2,Q91WM2,-0.959611713,0.959611713,0.011481331,0.00481563,16,Q91WM2,Cecr5,Cat eye syndrome critical region protein 5 homolog,CECR5_MOUSE,2,-48.58047146,0.514195285,Injured,Non-Injured,mitochondrion,molecular_function,glycerophospholipid biosynthetic process
Injured / Non-Injured,P09405,P09405,1.115970223,1.115970223,0.011705455,0.004903824,16,P09405,Ncl,Nucleolin,NUCL_MOUSE,20,116.7407199,2.167407199,Injured,Non-Injured,"nucleus,nucleoplasm,nucleolus,cell cortex,membrane,intracellular ribonucleoprotein complex,cytoplasmic ribonucleoprotein granule,extracellular exosome","RNA binding,protein binding,protein C-terminus binding,telomeric DNA binding,identical protein binding,DNA topoisomerase binding,mRNA 5'-UTR binding","angiogenesis,negative regulation of translation,positive regulation of transcription from RNA polymerase II promoter,cellular response to epidermal growth factor stimulus,positive regulation of transcription of nuclear large rRNA transcript from RNA polymerase I promoter,cellular response to leukemia inhibitory factor"
Injured / Non-Injured,Q8CIN4,Q8CIN4,1.004429659,1.004429659,0.011742171,0.004913391,16,Q8CIN4,Pak2,Serine/threonine-protein kinase PAK 2,PAK2_MOUSE,7,100.6150248,2.006150248,Injured,Non-Injured,"nucleus,cytoplasm,cytosol,membrane,perinuclear region of cytoplasm","protein kinase activity,protein serine/threonine kinase activity,protein binding,ATP binding,protein kinase binding,protein tyrosine kinase activator activity,small GTPase binding,identical protein binding,cadherin binding,Rac GTPase binding","protein phosphorylation,apoptotic process,Rho protein signal transduction,regulation of mitotic cell cycle,phosphorylation,cell migration,peptidyl-serine phosphorylation,signal transduction by protein phosphorylation,actin cytoskeleton organization,stress-activated protein kinase signaling cascade,activation of protein kinase activity,regulation of growth,negative regulation of apoptotic process,regulation of MAPK cascade,protein autophosphorylation,positive regulation of peptidyl-tyrosine phosphorylation,dendritic spine development,positive regulation of protein tyrosine kinase activity,cellular response to organic cyclic compound,positive regulation of extrinsic apoptotic signaling pathway,negative regulation of cysteine-type endopeptidase activity involved in execution phase of apoptosis"
Injured / Non-Injured,P09528,P09528,1.289441288,1.289441288,0.011946849,0.004993134,16,P09528,Fth1,Ferritin heavy chain,FRIH_MOUSE,2,144.4333756,2.444333756,Injured,Non-Injured,"extracellular region,nucleus,mitochondrion,autolysosome,extracellular exosome,endocytic vesicle lumen","ferroxidase activity,iron ion binding,ferric iron binding","intracellular sequestering of iron ion,receptor-mediated endocytosis,immune response,negative regulation of cell proliferation,negative regulation of fibroblast proliferation,oxidation-reduction process,iron ion import"
Injured / Non-Injured,Q9WTM5,Q9WTM5,1.181941865,1.181941865,0.01200685,0.005012294,16,Q9WTM5,Ruvbl2,RuvB-like 2,RUVB2_MOUSE,8,126.8819544,2.268819544,Injured,Non-Injured,"Swr1 complex,intracellular,nucleus,nucleoplasm,nuclear euchromatin,centrosome,cytosol,intracellular ribonucleoprotein complex,Ino80 complex,NuA4 histone acetyltransferase complex,extracellular exosome,MLL1 complex,R2TP complex","RNA polymerase II core promoter sequence-specific DNA binding,RNA polymerase II distal enhancer sequence-specific DNA binding,TFIID-class transcription factor binding,DNA helicase activity,ATP-dependent DNA helicase activity,protein binding,ATP binding,chromatin DNA binding,identical protein binding,protein homodimerization activity,ATP-dependent 5'-3' DNA helicase activity,ADP binding,ATPase binding,ATPase activity","box C/D snoRNP assembly,DNA repair,DNA recombination,chromatin remodeling,transcription, DNA-templated,regulation of transcription from RNA polymerase II promoter,histone acetylation,DNA duplex unwinding,cellular response to UV,positive regulation of histone acetylation,histone H4 acetylation,histone H2A acetylation,positive regulation of transcription from RNA polymerase II promoter,establishment of protein localization to chromatin,cellular response to estradiol stimulus,transcriptional activation by promoter-enhancer looping,negative regulation of estrogen receptor binding,positive regulation of telomerase RNA localization to Cajal body"
Injured / Non-Injured,Q9WVE8,Q9WVE8,-0.704005463,0.704005463,0.012023628,0.005013385,16,Q9WVE8,Pacsin2,Protein kinase C and casein kinase substrate in neurons protein 2,PACN2_MOUSE,9,-38.61344823,0.613865518,Injured,Non-Injured,"cytoplasm,endosome,early endosome,cytosol,cytoskeleton,plasma membrane,caveola,cell-cell junction,focal adhesion,nuclear speck,extrinsic component of membrane,cytoplasmic vesicle membrane,ruffle membrane,intracellular membrane-bounded organelle,recycling endosome membrane,extracellular exosome,trans-Golgi network","protein binding,cytoskeletal protein binding,lipid binding,identical protein binding,cadherin binding,phosphatidic acid binding","signal transduction,actin cytoskeleton organization,protein localization to endosome,negative regulation of endocytosis,cell projection morphogenesis,caveola assembly,caveolin-mediated endocytosis,membrane tubulation"
Injured / Non-Injured,P10605,P10605,1.23133298,1.23133298,0.012051847,0.005015825,16,P10605,Ctsb,Cathepsin B,CATB_MOUSE,12,134.7838185,2.347838185,Injured,Non-Injured,"extracellular space,nucleolus,mitochondrion,lysosome,melanosome,intracellular membrane-bounded organelle,perinuclear region of cytoplasm,extracellular exosome","cysteine-type endopeptidase activity,collagen binding,peptidase activity,cysteine-type peptidase activity,proteoglycan binding","proteolysis,collagen catabolic process,epithelial cell differentiation,decidualization,viral entry into host cell,regulation of catalytic activity,proteolysis involved in cellular protein catabolic process,cellular response to thyroid hormone stimulus"
Injured / Non-Injured,P32067,P32067,0.956112874,0.956112874,0.012057817,0.005015825,16,P32067,Ssb,Lupus La protein homolog,LA_MOUSE,7,94.00756033,1.940075603,Injured,Non-Injured,"nuclear chromosome, telomeric region,nucleus,cytoplasm,intracellular ribonucleoprotein complex","tRNA binding,RNA binding,poly(U) RNA binding,sequence-specific mRNA binding","tRNA 5'-leader removal,tRNA export from nucleus,tRNA processing,tRNA 3'-end processing,nuclear histone mRNA catabolic process,IRES-dependent viral translational initiation,protein localization to cytoplasmic stress granule"
Injured / Non-Injured,P62962,P62962,1.203909458,1.203909458,0.012205974,0.005069321,16,P62962,Pfn1,Profilin-1,PROF1_MOUSE,9,130.3630707,2.303630707,Injured,Non-Injured,"extracellular region,extracellular space,nucleus,cytoplasm,cytosol,cytoskeleton,focal adhesion,cell cortex,membrane,neuron projection,synapse,extracellular exosome,blood microparticle","adenyl-nucleotide exchange factor activity,RNA binding,actin binding,actin monomer binding,receptor binding,protein binding,phosphatidylinositol-4,5-bisphosphate binding,Rho GTPase binding,cadherin binding,proline-rich region binding","neural tube closure,platelet degranulation,regulation of transcription from RNA polymerase II promoter,regulation of actin polymerization or depolymerization,positive regulation of epithelial cell migration,actin cytoskeleton organization,negative regulation of actin filament polymerization,positive regulation of actin filament polymerization,negative regulation of actin filament bundle assembly,positive regulation of actin filament bundle assembly,positive regulation of ATPase activity,sequestering of actin monomers,positive regulation of transcription from RNA polymerase II promoter,positive regulation of viral transcription,protein stabilization,positive regulation of DNA metabolic process,positive regulation of stress fiber assembly,negative regulation of stress fiber assembly,cellular response to growth factor stimulus,positive regulation of ruffle assembly"
Injured / Non-Injured,Q3THE2,Q3THE2,1.250067747,1.250067747,0.012215058,0.005069321,16,Q3THE2,Myl12b,Myosin regulatory light chain 12B,ML12B_MOUSE,9,137.852592,2.37852592,Injured,Non-Injured,"stress fiber,brush border,myosin II complex,Z disc,apical part of cell,extracellular exosome,cell cortex region","calcium ion binding,myosin heavy chain binding","regulation of cell shape,platelet aggregation"
Injured / Non-Injured,Q9WUU7,Q9WUU7,1.241646042,1.241646042,0.01223131,0.005070122,16,Q9WUU7,Ctsz,Cathepsin Z,CATZ_MOUSE,5,136.4681767,2.364681767,Injured,Non-Injured,"extracellular space,lysosome,endoplasmic reticulum,cell surface,growth cone,cytoplasmic vesicle,intracellular membrane-bounded organelle,extracellular exosome,cell cortex region","carboxypeptidase activity,cysteine-type endopeptidase activity","proteolysis,negative regulation of plasminogen activation,negative regulation of neuron projection development,negative regulation of protein binding,positive regulation of neuron apoptotic process,proteolysis involved in cellular protein catabolic process,epithelial tube branching involved in lung morphogenesis,regulation of neuron death,positive regulation of neural precursor cell proliferation"
Injured / Non-Injured,A0A0R4J0T5;P28659;P28659-2;P28659-3;P28659-4,A0A0R4J0T5;P28659;P28659-2;P28659-3;P28659-4,1.209924306,1.209924306,0.012437432,0.005127553,16,A0A0R4J0T5;P28659;P28659-2;P28659-3;P28659-4,Celf1,"CUG triplet repeat, RNA binding protein 1, isoform CRA_b;CUGBP Elav-like family member 1;Isoform 2 of CUGBP Elav-like family member 1;Isoform 3 of CUGBP Elav-like family member 1;Isoform 4 of CUGBP Elav-like family member 1",A0A0R4J0T5_MOUSE;CELF1_MOUSE;CELF1_MOUSE;CELF1_MOUSE;CELF1_MOUSE,2,131.3254995,2.313254995,Injured,Non-Injured,";nucleus,nucleoplasm,cytoplasm;;;",";RNA binding,translation initiation factor binding,BRE binding;;;",";mRNA splice site selection,spermatid development,positive regulation of multicellular organism growth,regulation of RNA splicing;;;"
Injured / Non-Injured,G3UW94;Q9D883,G3UW94;Q9D883,1.199272777,1.199272777,0.012434134,0.005127553,16,G3UW94;Q9D883,U2af1,"MCG14259, isoform CRA_b;Splicing factor U2AF 35 kDa subunit",G3UW94_MOUSE;U2AF1_MOUSE,4,129.6238947,2.296238947,Injured,Non-Injured,";spliceosomal complex,nuclear speck,U2AF",";protein binding,pre-mRNA 3'-splice site binding,metal ion binding,RS domain binding",";mRNA splicing, via spliceosome"
Injured / Non-Injured,O35900,O35900,1.650147619,1.650147619,0.012413792,0.005127553,16,O35900,Lsm2,U6 snRNA-associated Sm-like protein LSm2,LSM2_MOUSE,2,213.8657528,3.138657528,Injured,Non-Injured,"cytoplasmic mRNA processing body,U6 snRNP,cytoplasm,U4/U6 x U5 tri-snRNP complex,precatalytic spliceosome,catalytic step 2 spliceosome,Lsm1-7-Pat1 complex","RNA binding,protein binding,Ral GTPase binding,protein kinase binding","spliceosomal tri-snRNP complex assembly,mRNA splicing, via spliceosome,mRNA catabolic process"
Injured / Non-Injured,Q9CPW4,Q9CPW4,1.259819844,1.259819844,0.012442283,0.005127553,16,Q9CPW4,Arpc5,Actin-related protein 2/3 complex subunit 5,ARPC5_MOUSE,5,139.4658359,2.394658359,Injured,Non-Injured,"cytoplasm,endosome,Arp2/3 protein complex,focal adhesion,lamellipodium,growth cone,extracellular exosome","structural constituent of cytoskeleton,actin filament binding","smooth muscle cell migration,cell migration,orbitofrontal cortex development,maintenance of cell polarity,Arp2/3 complex-mediated actin nucleation,actin filament network formation,Requires Ontology,lamellipodium organization"
Injured / Non-Injured,Q9D8S9,Q9D8S9,-0.546421072,0.546421072,0.012438404,0.005127553,16,Q9D8S9,Bola1,BolA-like protein 1,BOLA1_MOUSE,2,-31.52833839,0.684716616,Injured,Non-Injured,mitochondrion,molecular_function,biological_process
Injured / Non-Injured,P25206,P25206,1.643472813,1.643472813,0.012573818,0.005175734,16,P25206,Mcm3,DNA replication licensing factor MCM3,MCM3_MOUSE,2,212.4169684,3.124169684,Injured,Non-Injured,"nuclear chromosome, telomeric region,nucleus,nucleoplasm,cytoplasm,centrosome,membrane,MCM complex,perinuclear region of cytoplasm","DNA binding,helicase activity,ATP binding","DNA replication initiation,cell cycle"
Injured / Non-Injured,P09411,P09411,-0.650284877,0.650284877,0.012591238,0.005176885,16,P09411,Pgk1,Phosphoglycerate kinase 1,PGK1_MOUSE,25,-36.28455122,0.637154488,Injured,Non-Injured,"extracellular space,cytoplasm,membrane,membrane raft,extracellular exosome","phosphoglycerate kinase activity,ATP binding,protein-disulfide reductase activity","glycolytic process,phosphorylation,negative regulation of angiogenesis,epithelial cell differentiation,plasminogen activation,oxidation-reduction process,cellular response to hypoxia"
Injured / Non-Injured,O08529,O08529,1.055337144,1.055337144,0.012721438,0.005224349,16,O08529,Capn2,Calpain-2 catalytic subunit,CAN2_MOUSE,12,107.8203806,2.078203806,Injured,Non-Injured,"chromatin,nucleus,cytoplasm,lysosome,endoplasmic reticulum,Golgi apparatus,cytosol,plasma membrane,focal adhesion,dendrite,pseudopodium,membrane raft,extracellular exosome,perinuclear endoplasmic reticulum","calcium-dependent cysteine-type endopeptidase activity,calcium ion binding,cytoskeletal protein binding,peptidase activity,protein heterodimerization activity","response to hypoxia,blastocyst development,proteolysis,myoblast fusion,protein autoprocessing,regulation of cytoskeleton organization,proteolysis involved in cellular protein catabolic process,cellular response to amino acid stimulus"
Injured / Non-Injured,Q91XH5,Q91XH5,-0.724843961,0.724843961,0.012927013,0.005302622,16,Q91XH5,Spr,Sepiapterin reductase,Q91XH5_MOUSE,11,-39.49375165,0.605062483,Injured,Non-Injured,,,
Injured / Non-Injured,O35344,O35344,1.022075974,1.022075974,0.013012548,0.005327357,16,O35344,Kpna3,Importin subunit alpha-4,IMA4_MOUSE,3,103.0839146,2.030839146,Injured,Non-Injured,"nuclear pore,nucleoplasm,cytosol","protein C-terminus binding,nuclear localization sequence binding,protein transporter activity",NLS-bearing protein import into nucleus
Injured / Non-Injured,P70349,P70349,-0.723310637,0.723310637,0.013017413,0.005327357,16,P70349,Hint1,Histidine triad nucleotide-binding protein 1,HINT1_MOUSE,8,-39.42941025,0.605705898,Injured,Non-Injured,"histone deacetylase complex,nucleus,cytosol,plasma membrane,extracellular exosome","nucleotide binding,hydrolase activity","transcription, DNA-templated,regulation of transcription, DNA-templated,purine ribonucleotide catabolic process,positive regulation of calcium-mediated signaling,intrinsic apoptotic signaling pathway by p53 class mediator"
Injured / Non-Injured,G3UY38;G5E924;Q8R081,G3UY38;G5E924;Q8R081,1.020447214,1.020447214,0.013081156,0.005345702,16,G3UY38;G5E924;Q8R081,Hnrnpl,Heterogeneous nuclear ribonucleoprotein L;Heterogeneous nuclear ribonucleoprotein L (Fragment);Heterogeneous nuclear ribonucleoprotein L,G3UY38_MOUSE;G5E924_MOUSE;HNRPL_MOUSE,10,102.8547682,2.028547682,Injured,Non-Injured,";;nucleus,nucleoplasm,cytosol,membrane,intracellular ribonucleoprotein complex,ribonucleoprotein granule,pronucleus,perinuclear region of cytoplasm,extracellular exosome",";;RNA binding,mRNA 3'-UTR binding,protein binding,transcription regulatory region DNA binding,pre-mRNA intronic binding,mRNA CDS binding",";;regulation of alternative mRNA splicing, via spliceosome,mRNA processing,circadian rhythm,cellular response to amino acid starvation,positive regulation of translation,negative regulation of mRNA splicing, via spliceosome,response to peptide,positive regulation of mRNA binding"
Injured / Non-Injured,P48678,P48678,1.107123772,1.107123772,0.013092439,0.005345702,16,P48678,Lmna,Prelamin-A/C,LMNA_MOUSE,32,115.4157554,2.154157554,Injured,Non-Injured,"nucleus,nuclear envelope,lamin filament,nucleoplasm,extracellular matrix,nuclear membrane,perinuclear region of cytoplasm","structural molecule activity,protein binding,identical protein binding","nucleus organization,nuclear envelope organization,muscle organ development,negative regulation of cell proliferation,positive regulation of gene expression,establishment of cell polarity,regulation of cell migration,establishment or maintenance of microtubule cytoskeleton polarity,regulation of telomere maintenance,protein localization to nucleus,cellular protein localization,sterol regulatory element binding protein import into nucleus,ventricular cardiac muscle cell development,cellular response to hypoxia,negative regulation of mesenchymal cell proliferation,negative regulation of release of cytochrome c from mitochondria,positive regulation of cell aging,regulation of protein localization to nucleus,negative regulation of cardiac muscle hypertrophy in response to stress,negative regulation of extrinsic apoptotic signaling pathway"
Injured / Non-Injured,A0A0R4IZY0;Q8C1A5,A0A0R4IZY0;Q8C1A5,0.916545808,0.916545808,0.013144898,0.005360938,16,A0A0R4IZY0;Q8C1A5,Thop1,Thimet oligopeptidase,A0A0R4IZY0_MOUSE;THOP1_MOUSE,3,88.759049,1.88759049,Injured,Non-Injured,;mitochondrial intermembrane space,";metalloendopeptidase activity,metal ion binding",";proteolysis,peptide metabolic process,intracellular signal transduction"
Injured / Non-Injured,Q9CWJ9,Q9CWJ9,1.054980055,1.054980055,0.013180969,0.005369462,16,Q9CWJ9,Atic,Bifunctional purine biosynthesis protein PURH,PUR9_MOUSE,15,107.7689482,2.077689482,Injured,Non-Injured,"mitochondrion,membrane,extracellular exosome","IMP cyclohydrolase activity,phosphoribosylaminoimidazolecarboxamide formyltransferase activity,protein homodimerization activity,cadherin binding","brainstem development,'de novo' IMP biosynthetic process,nucleoside metabolic process,response to inorganic substance,cerebellum development,cerebral cortex development,animal organ regeneration,dihydrofolate metabolic process,tetrahydrofolate biosynthetic process"
Injured / Non-Injured,Q8VDG5,Q8VDG5,-0.702021921,0.702021921,0.013274239,0.005401242,16,Q8VDG5,Ppcs,Phosphopantothenate--cysteine ligase,PPCS_MOUSE,4,-38.52899064,0.614710094,Injured,Non-Injured,extracellular exosome,phosphopantothenate--cysteine ligase activity,coenzyme A biosynthetic process
Injured / Non-Injured,Q60605;Q60605-2,Q60605;Q60605-2,1.130067994,1.130067994,0.013422036,0.00545511,16,Q60605;Q60605-2,Myl6,Myosin light polypeptide 6;Isoform Smooth muscle of Myosin light polypeptide 6,MYL6_MOUSE,9,118.8690552,2.188690552,Injured,Non-Injured,"brush border,membrane,myosin complex,unconventional myosin complex,extracellular matrix,vesicle,extracellular exosome;","motor activity,calcium ion binding,protein binding,structural constituent of muscle,actin-dependent ATPase activity;","muscle contraction,skeletal muscle tissue development,muscle filament sliding;"
Injured / Non-Injured,Q80YX1;Q80YX1-2,Q80YX1;Q80YX1-2,2.452846707,2.452846707,0.013509811,0.005484487,16,Q80YX1;Q80YX1-2,Tnc,Tenascin;Isoform 2 of Tenascin,TENA_MOUSE,16,447.4953483,5.474953483,Injured,Non-Injured,"extracellular region,basement membrane,interstitial matrix,extracellular space,focal adhesion,membrane,extracellular matrix;","fibronectin binding,syndecan binding;","osteoblast differentiation,cell adhesion,negative regulation of cell adhesion,neuromuscular junction development,positive regulation of cell proliferation,response to mechanical stimulus,positive regulation of gene expression,peripheral nervous system axon regeneration,wound healing,odontogenesis of dentin-containing tooth,response to ethanol,bud outgrowth involved in lung branching,mesenchymal-epithelial cell signaling involved in prostate gland development,prostate gland epithelium morphogenesis,cellular response to retinoic acid,cellular response to vitamin D,response to fibroblast growth factor,cellular response to prostaglandin D stimulus;"
Injured / Non-Injured,P20152,P20152,1.996468964,1.996468964,0.013681802,0.005547947,16,P20152,Vim,Vimentin,VIME_MOUSE,45,299.022186,3.99022186,Injured,Non-Injured,"cytoplasm,peroxisome,cytosol,cytoskeleton,intermediate filament,plasma membrane,focal adhesion,extracellular matrix,cell leading edge,cell projection,neuron projection,type III intermediate filament,extracellular exosome","double-stranded RNA binding,structural molecule activity,structural constituent of cytoskeleton,structural constituent of eye lens,protein binding,protein C-terminus binding,identical protein binding,scaffold protein binding,keratin filament binding","positive regulation of gene expression,negative regulation of neuron projection development,astrocyte development,intermediate filament-based process,intermediate filament organization,Bergmann glial cell differentiation,SMAD protein signal transduction,lens fiber cell development"
Injured / Non-Injured,G3X8T9,G3X8T9,2.764702754,2.764702754,0.013736083,0.005563585,16,G3X8T9,Serpina3n,"Serine (Or cysteine) peptidase inhibitor, clade A, member 3N, isoform CRA_a",G3X8T9_MOUSE,16,579.6079618,6.796079618,Injured,Non-Injured,,,
Injured / Non-Injured,A2ARV4,A2ARV4,-0.630382521,0.630382521,0.013829146,0.005594877,16,A2ARV4,Lrp2,Low-density lipoprotein receptor-related protein 2,LRP2_MOUSE,126,-35.39948915,0.646005108,Injured,Non-Injured,"lysosomal membrane,endosome,endoplasmic reticulum,Golgi apparatus,brush border,clathrin-coated pit,external side of plasma membrane,membrane,integral component of membrane,apical plasma membrane,endocytic vesicle,axon,dendrite,brush border membrane,receptor complex,apical part of cell,extracellular exosome","receptor activity,calcium ion binding,protein binding,drug binding,SH3 domain binding,steroid hormone receptor binding,chaperone binding","neural tube closure,secondary heart field specification,outflow tract septum morphogenesis,ventricular compact myocardium morphogenesis,ventricular septum development,vitamin metabolic process,receptor-mediated endocytosis,heart development,sensory perception of sound,cell proliferation,male gonad development,metal ion transport,negative regulation of BMP signaling pathway,forebrain development,aorta development,positive regulation of neurogenesis,vagina development,coronary vasculature development,coronary artery morphogenesis,pulmonary artery morphogenesis,positive regulation of oligodendrocyte progenitor proliferation,Requires Ontology,folic acid import into cell"
Injured / Non-Injured,Q60972,Q60972,0.752534306,0.752534306,0.013953731,0.005632407,16,Q60972,Rbbp4,Histone-binding protein RBBP4,RBBP4_MOUSE,4,68.47497436,1.684749744,Injured,Non-Injured,"nuclear chromatin,nucleus,nucleoplasm,cytosol,NuRD complex,NURF complex,CAF-1 complex,ESC/E(Z) complex,protein complex","protein binding,histone deacetylase binding,RNA polymerase II core promoter proximal region sequence-specific DNA binding,RNA polymerase II distal enhancer sequence-specific DNA binding,DNA-dependent ATPase activity,nucleosomal DNA binding","chromatin silencing at rDNA,DNA replication,DNA replication-dependent nucleosome assembly,DNA replication-independent nucleosome assembly,chromatin remodeling,transcription, DNA-templated,cell cycle,chromatin modification,chromatin assembly,ATP-dependent chromatin remodeling,response to growth hormone"
Injured / Non-Injured,Q921F2,Q921F2,0.939101671,0.939101671,0.013950533,0.005632407,16,Q921F2,Tardbp,TAR DNA-binding protein 43,TADBP_MOUSE,8,91.73339918,1.917333992,Injured,Non-Injured,"nucleus,nucleoplasm,perichromatin fibrils,cytoplasm,nuclear speck,interchromatin granule","transcriptional activator activity, RNA polymerase II distal enhancer sequence-specific binding,double-stranded DNA binding,RNA binding,mRNA 3'-UTR binding,protein binding,identical protein binding","negative regulation of protein phosphorylation,transcription from RNA polymerase II promoter,mRNA processing,RNA splicing,negative regulation of gene expression,positive regulation of insulin secretion,response to endoplasmic reticulum stress,regulation of apoptotic process,negative regulation by host of viral transcription,positive regulation of transcription from RNA polymerase II promoter,regulation of cell cycle,3'-UTR-mediated mRNA stabilization,nuclear inner membrane organization"
